Flop,Hand,Weight IP,IP Equity,IP EV,IP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
Jh 7d 2h,Kd2d,1.000,54.91,3.68622,111.894,98.17,3.69,1.83,3.49
Jh 7d 2h,Kd3d,1.000,26.38,1.82462,115.3,51.01,2.00,48.99,1.65
Jh 7d 2h,Kd4d,1.000,26.43,1.84517,116.34,56.38,2.00,43.62,1.65
Jh 7d 2h,Kd5d,1.000,26.59,1.81879,114.02,51.04,1.99,48.96,1.64
Jh 7d 2h,Kd6d,1.000,27.16,1.78944,109.8,41.24,2.05,58.76,1.61
Jh 7d 2h,Kd8d,1.000,29.97,2.22852,123.916,93.91,2.26,6.09,1.77
Jh 7d 2h,Kd9d,1.000,32.06,2.40797,125.182,92.36,2.44,7.64,1.98
Jh 7d 2h,KdTd,1.000,34.66,2.39383,115.123,72.68,2.46,27.32,2.22
Jh 7d 2h,KdJd,1.000,80.35,7.41287,153.756,98.71,7.41,1.29,7.69
Jh 7d 2h,KdQd,1.000,38.20,2.84521,124.129,99.13,2.85,0.87,2.72
Jh 7d 2h,Kd7h,1.000,63.73,3.98084,104.112,74.70,3.94,25.30,4.09
Jh 7d 2h,Kd8h,1.000,29.50,2.01705,113.946,88.63,2.07,11.37,1.59
Jh 7d 2h,Kd9h,1.000,31.65,2.2072,116.218,92.76,2.24,7.24,1.79
Jh 7d 2h,KdTh,1.000,34.61,2.40807,115.967,85.68,2.46,14.32,2.09
Jh 7d 2h,KdQh,1.000,38.40,2.70539,117.432,92.54,2.71,7.46,2.66
Jh 7d 2h,Kd7s,1.000,61.58,3.64996,98.793,35.85,3.62,64.15,3.67
Jh 7d 2h,Kd8s,1.000,26.36,1.46522,92.6288,39.76,1.79,60.24,1.25
Jh 7d 2h,Kd9s,1.000,28.53,1.76356,103.011,61.95,1.97,38.05,1.43
Jh 7d 2h,KdTs,1.000,31.34,1.92789,102.531,64.33,2.07,35.67,1.67
Jh 7d 2h,KdJs,1.000,79.39,7.01713,147.314,84.84,6.97,15.16,7.27
Jh 7d 2h,KdQs,1.000,34.94,2.20381,105.115,72.27,2.22,27.73,2.15
Jh 7d 2h,Ad2c,1.000,54.43,2.85758,87.501,68.83,2.89,31.17,2.79
Jh 7d 2h,Ad3c,1.000,36.04,1.51215,69.9245,83.59,1.57,16.41,1.23
Jh 7d 2h,Ad4c,1.000,36.10,1.50617,69.5441,81.33,1.57,18.67,1.24
Jh 7d 2h,Ad5c,1.000,36.89,1.40831,63.6326,55.53,1.54,44.47,1.25
Jh 7d 2h,Ad6c,1.000,37.65,1.16732,51.6778,3.05,1.31,96.95,1.16
Jh 7d 2h,Ad7c,1.000,63.47,3.67843,96.5997,62.94,3.62,37.06,3.78
Jh 7d 2h,Ad8c,1.000,44.30,1.52817,57.4972,6.80,1.70,93.20,1.52
Jh 7d 2h,Ad9c,1.000,47.44,1.74733,61.3891,4.25,2.02,95.75,1.74
Jh 7d 2h,AdTc,1.000,51.99,2.18178,69.9432,9.88,2.49,90.12,2.15
Jh 7d 2h,AdJc,1.000,83.16,8.3387,167.118,99.41,8.34,0.59,8.42
Jh 7d 2h,AdQc,1.000,54.72,2.66448,81.1619,9.78,2.68,90.22,2.66
Jh 7d 2h,AdKc,1.000,54.94,2.62384,79.601,2.77,2.71,97.23,2.62
Jh 7d 2h,AdAc,1.000,85.45,9.55231,186.316,99.85,9.55,0.15,9.97
Jh 7d 2h,Ad2d,1.000,56.79,3.56297,104.569,98.89,3.56,1.11,3.48
Jh 7d 2h,Ad3d,1.000,39.13,2.01437,85.7889,75.23,2.08,24.77,1.82
