Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
Jh 8d 2h,Ah4h,1.000,60.13,6.08072,168.543,89.53,6.03,10.47,6.49
Jh 8d 2h,Ah5h,1.000,60.65,6.10625,167.807,82.18,6.03,17.82,6.45
Jh 8d 2h,Ah6h,1.000,61.16,5.99581,163.396,54.40,5.77,45.60,6.27
Jh 8d 2h,Ah7h,1.000,63.15,6.10127,161.02,47.91,5.82,52.09,6.36
Jh 8d 2h,Ah8h,1.000,80.87,8.50156,175.203,58.09,8.22,41.91,8.89
Jh 8d 2h,Ah9h,1.000,67.92,6.59362,161.79,26.40,6.23,73.60,6.72
Jh 8d 2h,AhTh,1.000,71.01,6.86733,161.192,36.55,6.65,63.45,6.99
Jh 8d 2h,AhQh,1.000,73.06,7.30551,166.661,53.52,7.15,46.48,7.48
Jh 8d 2h,AhKh,1.000,72.69,6.9501,159.353,42.51,6.81,57.49,7.06
Jh 8d 2h,Ah2s,1.000,56.80,2.76856,81.2327,46.37,2.86,53.63,2.69
Jh 8d 2h,Ah3s,1.000,38.66,1.69,72.8643,96.72,1.70,3.28,1.34
Jh 8d 2h,Ah4s,1.000,38.71,1.68455,72.5209,95.22,1.70,4.78,1.36
Jh 8d 2h,Ah5s,1.000,39.51,1.64178,69.2545,90.69,1.67,9.31,1.36
Jh 8d 2h,Ah6s,1.000,40.15,1.5826,65.703,87.01,1.63,12.99,1.23
Jh 8d 2h,Ah7s,1.000,43.35,1.64495,63.2474,94.66,1.66,5.34,1.30
Jh 8d 2h,Ah8s,1.000,69.06,3.96754,95.7536,23.90,3.80,76.10,4.02
Jh 8d 2h,Ah9s,1.000,50.63,1.78878,58.8806,20.34,1.99,79.66,1.74
Jh 8d 2h,AhTs,1.000,55.02,2.17088,65.7621,10.82,2.50,89.18,2.13
Jh 8d 2h,AhJs,1.000,84.83,8.25368,162.162,59.18,8.22,40.82,8.30
Jh 8d 2h,AhQs,1.000,57.68,2.62312,75.7937,21.52,2.86,78.48,2.56
Jh 8d 2h,AhKs,1.000,56.96,2.49988,73.1462,9.34,2.57,90.66,2.49
Jh 8d 2h,2s2c,1.000,91.38,13.059,238.187,78.51,12.92,21.49,13.58
Jh 8d 2h,2s2d,1.000,91.40,13.0021,237.088,80.99,12.88,19.01,13.54
Jh 8d 2h,3s3c,1.000,47.64,1.50273,52.5671,17.60,1.93,82.40,1.41
Jh 8d 2h,3s3d,1.000,47.73,1.5967,55.7564,27.74,2.01,72.26,1.44
Jh 8d 2h,3s3h,1.000,50.02,2.11197,70.3729,64.72,2.32,35.28,1.74
Jh 8d 2h,4s4c,1.000,48.37,1.49907,51.6565,12.37,1.95,87.63,1.44
Jh 8d 2h,4s4d,1.000,48.45,1.5875,54.6102,22.12,2.03,77.88,1.46
Jh 8d 2h,4s4h,1.000,50.74,2.02175,66.4084,48.68,2.30,51.32,1.76
Jh 8d 2h,5s5c,1.000,48.98,1.47966,50.3463,4.18,1.97,95.82,1.46
Jh 8d 2h,5s5d,1.000,49.08,1.51591,51.4796,6.38,2.02,93.62,1.48
Jh 8d 2h,5s5h,1.000,51.46,1.94119,62.8731,27.39,2.32,72.61,1.80
Jh 8d 2h,6s6c,1.000,50.37,1.53938,50.9336,1.43,1.96,98.57,1.53
Jh 8d 2h,6s6d,1.000,50.48,1.56405,51.6361,1.75,2.03,98.25,1.56
Jh 8d 2h,6s6h,1.000,52.98,1.90446,59.9144,7.91,2.31,92.09,1.87
Jh 8d 2h,6s5s,1.000,16.96,0.71044,69.8186,0.98,1.08,99.02,0.71
Jh 8d 2h,7s7c,1.000,54.15,1.76145,54.2185,1.01,2.11,98.99,1.76
Jh 8d 2h,7s7d,1.000,54.08,1.77167,54.6021,1.03,2.18,98.97,1.77
Jh 8d 2h,7s7h,1.000,56.57,2.10506,62.0154,1.13,2.45,98.87,2.10
Jh 8d 2h,7s5s,1.000,17.31,0.68409,65.8771,0.66,1.12,99.34,0.68
Jh 8d 2h,7s6s,1.000,17.62,0.66033,62.4652,0.73,1.07,99.27,0.66
Jh 8d 2h,8s8c,1.000,92.73,14.0264,252.103,55.57,13.63,44.43,14.52
Jh 8d 2h,8s8h,1.000,93.74,14.1186,251.034,54.48,13.68,45.52,14.64
Jh 8d 2h,8s6s,1.000,59.56,2.64151,73.9125,35.88,2.63,64.12,2.65
Jh 8d 2h,8s7s,1.000,60.35,2.60056,71.817,12.19,2.58,87.81,2.60
Jh 8d 2h,9s8c,1.000,63.00,2.83856,75.0936,19.79,2.94,80.21,2.81
Jh 8d 2h,9s9c,1.000,64.24,3.14412,81.5679,12.87,3.46,87.13,3.10
Jh 8d 2h,9s9d,1.000,64.43,3.19187,82.5712,16.60,3.47,83.40,3.14
Jh 8d 2h,9s8h,1.000,64.96,3.19912,82.0811,46.63,3.17,53.37,3.23
Jh 8d 2h,9s9h,1.000,66.47,3.50803,87.9629,22.63,3.67,77.37,3.46
Jh 8d 2h,9s6s,1.000,18.40,0.78545,71.1548,0.87,1.35,99.13,0.78
Jh 8d 2h,9s7s,1.000,29.55,2.23873,126.274,89.20,2.29,10.80,1.80
Jh 8d 2h,9s8s,1.000,62.96,2.83845,75.143,22.14,2.92,77.86,2.81
Jh 8d 2h,Ts8c,1.000,63.68,2.94706,77.1362,23.77,3.14,76.23,2.89
Jh 8d 2h,Ts9c,1.000,41.97,3.57789,142.082,57.60,3.60,42.40,3.55
Jh 8d 2h,TsTc,1.000,67.52,3.74007,92.3229,31.85,3.92,68.15,3.66
Jh 8d 2h,Ts9d,1.000,42.06,3.62831,143.791,66.50,3.64,33.50,3.60
Jh 8d 2h,TsTd,1.000,67.70,3.78918,93.2849,32.43,3.98,67.57,3.70
Jh 8d 2h,Ts8h,1.000,65.68,3.30666,83.9139,18.76,3.41,81.24,3.28
Jh 8d 2h,Ts9h,1.000,44.52,3.9012,146.059,72.76,3.89,27.24,3.93
Jh 8d 2h,TsTh,1.000,70.06,4.25521,101.221,48.96,4.38,51.04,4.14
Jh 8d 2h,Ts7s,1.000,28.05,2.22718,132.339,95.77,2.26,4.23,1.44
Jh 8d 2h,Ts8s,1.000,63.63,2.96148,77.5714,28.61,3.14,71.39,2.89
Jh 8d 2h,Ts9s,1.000,42.00,3.49015,138.505,43.38,3.42,56.62,3.55
Jh 8d 2h,Js8c,1.000,86.87,9.36664,179.702,61.53,9.11,38.47,9.78
Jh 8d 2h,Js9c,1.000,71.95,4.47013,103.545,44.08,4.36,55.92,4.55
Jh 8d 2h,JsTc,1.000,72.95,4.78815,109.389,46.14,4.78,53.86,4.79
Jh 8d 2h,JsJc,1.000,93.15,13.3032,238.021,69.12,13.02,30.88,13.94
Jh 8d 2h,Js9d,1.000,72.12,4.55887,105.347,25.21,4.47,74.79,4.59
Jh 8d 2h,JsTd,1.000,73.13,4.83782,110.261,40.76,4.85,59.24,4.83
Jh 8d 2h,JsJd,1.000,93.23,13.4658,240.739,69.08,13.19,30.92,14.08
Jh 8d 2h,Js8h,1.000,88.08,9.5693,181.081,56.23,9.29,43.77,9.93
Jh 8d 2h,Js9h,1.000,74.14,4.9273,110.771,20.72,4.75,79.28,4.97
Jh 8d 2h,JsTh,1.000,75.38,5.25634,116.225,37.41,5.23,62.59,5.27
Jh 8d 2h,Js7s,1.000,70.81,4.47454,105.325,4.50,4.37,95.50,4.48
Jh 8d 2h,Js8s,1.000,86.75,9.35463,179.733,59.85,9.09,40.15,9.75
Jh 8d 2h,Js9s,1.000,71.88,4.46103,103.443,44.04,4.35,55.96,4.55
Jh 8d 2h,JsTs,1.000,72.95,4.78821,109.39,46.17,4.78,53.83,4.79
Jh 8d 2h,Qs8c,1.000,63.39,3.03869,79.8984,36.91,3.20,63.09,2.94
Jh 8d 2h,Qs9c,1.000,31.53,2.48756,131.494,67.19,2.67,32.81,2.11
Jh 8d 2h,QsTc,1.000,34.41,2.48567,120.383,51.37,2.69,48.63,2.27
Jh 8d 2h,QsJc,1.000,75.85,5.53797,121.695,51.83,5.44,48.17,5.64
Jh 8d 2h,QsQc,1.000,79.20,7.85741,165.343,71.53,7.85,28.47,7.87
Jh 8d 2h,Qs9d,1.000,31.60,2.60873,137.575,81.54,2.71,18.46,2.15
Jh 8d 2h,QsTd,1.000,34.48,2.55899,123.677,58.76,2.73,41.24,2.32
Jh 8d 2h,QsJd,1.000,75.74,5.53624,121.83,43.79,5.43,56.21,5.62
Jh 8d 2h,QsQd,1.000,79.35,7.95026,166.995,71.34,7.96,28.66,7.93
Jh 8d 2h,Qs8h,1.000,65.52,3.40423,86.5909,30.53,3.52,69.47,3.35
Jh 8d 2h,Qs9h,1.000,34.41,2.60122,125.997,47.71,2.78,52.29,2.44
Jh 8d 2h,QsTh,1.000,37.41,2.80911,125.15,46.85,2.96,53.15,2.68
Jh 8d 2h,QsQh,1.000,81.38,8.39572,171.943,61.68,8.39,38.32,8.41
Jh 8d 2h,Qs7s,1.000,18.54,0.82872,74.5153,1.58,1.47,98.42,0.82
Jh 8d 2h,Qs8s,1.000,63.34,3.04323,80.0749,39.64,3.20,60.36,2.94
Jh 8d 2h,Qs9s,1.000,31.59,2.33268,123.063,60.54,2.48,39.46,2.11
Jh 8d 2h,QsTs,1.000,34.41,2.48472,120.337,51.02,2.69,48.98,2.27
Jh 8d 2h,QsJs,1.000,75.85,5.53843,121.705,51.96,5.44,48.04,5.64
Jh 8d 2h,Ks7c,1.000,23.03,0.68419,49.5162,1.24,1.33,98.76,0.68
Jh 8d 2h,Ks8c,1.000,63.12,3.02431,79.8597,24.28,3.09,75.72,3.00
