Flop,Turn,Hand,Weight IP,IP Equity,IP EV,IP EQR,BET 14%,BET 14 EV,BET 7%,BET 7 EV,CHECK%,CHECK EV
Ah Qd Jc,2c,6c5c,0.011,20.02,4.22608,175.89,0.47,4.12,95.69,4.25,3.84,3.71
Ah Qd Jc,2c,7c5c,0.007,20.49,3.62134,147.266,0.91,4.00,6.05,3.99,93.04,3.59
Ah Qd Jc,2c,7c6c,0.006,20.50,3.72146,151.286,1.25,4.02,11.98,3.97,86.77,3.68
Ah Qd Jc,2c,8c6c,0.005,20.92,3.66117,145.856,2.54,4.04,4.08,4.02,93.38,3.64
Ah Qd Jc,2c,8c7c,0.004,21.24,3.55244,139.39,0.90,3.99,1.35,3.85,97.76,3.54
Ah Qd Jc,2c,9c6c,0.005,21.56,3.70636,143.282,4.45,4.07,7.27,4.06,88.29,3.66
Ah Qd Jc,2c,9c7c,0.004,21.66,3.56422,137.107,1.56,4.00,1.40,3.89,97.04,3.55
Ah Qd Jc,2c,9c8c,0.132,26.69,4.43681,138.536,12.69,4.71,21.50,4.78,65.81,4.27
Ah Qd Jc,2c,9c8d,0.008,10.04,1.10088,91.3415,1.03,1.17,43.81,1.48,55.16,0.80
Ah Qd Jc,2c,9c8h,0.008,10.05,1.0842,89.9361,0.94,1.19,41.45,1.49,57.61,0.79
Ah Qd Jc,2c,9c8s,0.007,10.05,1.11754,92.7046,1.05,1.13,48.34,1.45,50.61,0.80
Ah Qd Jc,2c,Tc7c,0.980,27.72,5.13954,154.504,41.38,5.13,55.75,5.17,2.87,4.61
Ah Qd Jc,2c,Tc8c,0.949,33.93,6.61942,162.581,75.13,6.61,24.40,6.66,0.48,5.91
Ah Qd Jc,2c,Tc9c,0.934,34.44,6.64126,160.681,76.08,6.63,23.41,6.68,0.50,5.98
Ah Qd Jc,2c,Tc8d,0.904,19.51,3.42668,146.385,83.92,3.43,14.47,3.51,1.60,2.69
Ah Qd Jc,2c,Tc9d,0.893,20.14,3.47366,143.748,84.51,3.47,13.93,3.57,1.56,2.70
Ah Qd Jc,2c,Tc8h,0.890,19.51,3.42801,146.413,87.56,3.43,10.79,3.49,1.65,2.69
Ah Qd Jc,2c,Tc9h,0.888,20.14,3.4736,143.704,85.07,3.48,13.23,3.52,1.70,2.71
Ah Qd Jc,2c,Tc8s,0.893,19.51,3.40545,145.494,77.47,3.40,21.06,3.48,1.47,2.69
Ah Qd Jc,2c,Tc9s,0.845,20.14,3.4551,142.97,79.09,3.45,19.43,3.54,1.48,2.71
Ah Qd Jc,2c,Qc7c,0.664,44.81,6.01823,111.93,13.96,5.89,25.76,5.94,60.28,6.08
Ah Qd Jc,2c,Qc8c,0.799,44.82,5.90686,109.823,43.10,5.91,23.60,5.89,33.29,5.92
Ah Qd Jc,2c,Qc9c,0.734,45.15,5.93862,109.616,36.38,5.92,33.48,5.92,30.14,5.99
Ah Qd Jc,2c,QcTc,0.374,51.34,7.01961,113.929,6.12,7.06,92.25,7.03,1.63,6.47
Ah Qd Jc,2c,Qc8d,0.535,30.36,2.22687,61.1151,2.35,2.50,3.03,2.60,94.63,2.21
Ah Qd Jc,2c,Qc9d,0.574,30.78,2.22817,60.3236,2.09,2.52,1.40,2.62,96.50,2.22
Ah Qd Jc,2c,QcTd,0.158,39.38,3.23307,68.4237,0.72,3.78,0.16,3.84,99.12,3.23
Ah Qd Jc,2c,QcJd,0.860,72.18,10.292,118.815,10.93,10.18,53.66,10.14,35.42,10.55
Ah Qd Jc,2c,Qc8h,0.404,30.32,2.16438,59.4822,2.01,2.51,2.69,2.61,95.30,2.14
Ah Qd Jc,2c,Qc9h,0.464,30.74,2.18601,59.2653,1.82,2.53,0.88,2.62,97.30,2.18
Ah Qd Jc,2c,QcTh,0.096,39.37,3.23137,68.3925,0.76,3.77,0.17,3.85,99.07,3.23
Ah Qd Jc,2c,QcJh,0.743,72.45,10.3765,119.351,8.53,10.26,55.33,10.22,36.13,10.65
Ah Qd Jc,2c,Qc8s,0.461,30.28,2.20896,60.7955,2.86,2.48,10.64,2.56,86.51,2.16
Ah Qd Jc,2c,Qc9s,0.481,30.71,2.26068,61.3495,2.47,2.50,7.43,2.59,90.10,2.23
Ah Qd Jc,2c,QcTs,0.133,39.33,3.19032,67.6018,0.73,3.77,0.17,3.84,99.10,3.18
Ah Qd Jc,2c,QcJs,0.858,72.19,10.3012,118.913,8.26,10.18,52.38,10.15,39.37,10.53
Ah Qd Jc,2c,Kc3c,0.816,30.43,5.6127,153.701,67.08,5.60,32.17,5.65,0.76,5.10
Ah Qd Jc,2c,Kc4c,0.825,30.43,5.61348,153.724,66.02,5.60,33.22,5.65,0.76,5.10
Ah Qd Jc,2c,Kc5c,0.867,30.39,5.59772,153.495,62.52,5.58,36.73,5.63,0.75,5.06
Ah Qd Jc,2c,Kc6c,0.600,30.41,5.54803,152.04,72.15,5.54,27.20,5.58,0.64,5.03
Ah Qd Jc,2c,Kc7c,0.894,30.74,5.56908,150.988,95.59,5.57,3.84,5.60,0.57,4.94
Ah Qd Jc,2c,Kc8c,0.928,31.08,5.51838,147.959,73.10,5.51,25.98,5.57,0.93,4.93
Ah Qd Jc,2c,Kc9c,0.912,31.69,5.56114,146.258,68.95,5.54,30.23,5.62,0.81,4.97
Ah Qd Jc,2c,KcTc,0.974,95.78,22.0857,192.152,99.10,22.09,0.87,21.79,0.03,21.32
Ah Qd Jc,2c,KcQc,0.569,53.80,7.52236,116.521,1.24,7.31,98.60,7.53,0.16,7.12
Ah Qd Jc,2c,Kc7d,0.130,14.69,2.20564,125.151,68.58,2.19,30.16,2.28,1.26,1.24
Ah Qd Jc,2c,Kc8d,0.252,15.12,2.20479,121.496,76.49,2.21,21.99,2.25,1.52,1.23
Ah Qd Jc,2c,Kc9d,0.296,15.88,2.23793,117.431,69.69,2.24,28.88,2.28,1.43,1.22
Ah Qd Jc,2c,KcTd,0.959,94.73,21.5579,189.634,81.96,21.58,17.98,21.46,0.06,20.69
Ah Qd Jc,2c,KcJd,0.282,34.09,3.53438,86.4011,91.59,3.57,3.45,3.60,4.96,2.83
Ah Qd Jc,2c,Kc7h,0.136,14.69,2.22704,126.32,62.86,2.21,35.90,2.30,1.24,1.24
Ah Qd Jc,2c,Kc8h,0.316,15.12,2.22672,122.7,58.23,2.23,39.98,2.27,1.79,1.23
Ah Qd Jc,2c,Kc9h,0.378,15.88,2.24269,117.664,67.41,2.25,31.01,2.29,1.58,1.23
Ah Qd Jc,2c,KcTh,0.963,94.74,21.5623,189.654,81.13,21.59,18.81,21.46,0.06,20.70
Ah Qd Jc,2c,KcJh,0.251,34.20,3.56587,86.8817,89.16,3.59,6.91,3.62,3.92,2.84
Ah Qd Jc,2c,KcQh,0.387,42.32,4.08811,80.4913,7.33,4.18,61.96,4.30,30.70,3.63
Ah Qd Jc,2c,Kc7s,0.156,14.68,2.20958,125.465,67.55,2.19,31.37,2.28,1.08,1.26
Ah Qd Jc,2c,Kc8s,0.176,15.10,2.17623,120.065,84.83,2.18,13.84,2.22,1.33,1.23
Ah Qd Jc,2c,Kc9s,0.208,15.87,2.21576,116.352,71.60,2.22,27.23,2.26,1.17,1.22
Ah Qd Jc,2c,KcTs,0.945,94.73,21.5445,189.528,81.00,21.57,18.94,21.45,0.06,20.67
Ah Qd Jc,2c,KcJs,0.406,34.10,3.5131,85.8534,77.06,3.57,14.10,3.61,8.84,2.85
Ah Qd Jc,2c,KcQs,0.534,42.32,4.04214,79.5904,7.73,4.18,55.57,4.30,36.70,3.63
Ah Qd Jc,2c,Ac3c,0.638,65.30,10.0055,127.68,75.58,10.01,23.65,9.97,0.77,10.67
Ah Qd Jc,2c,Ac4c,0.627,65.30,10.007,127.7,74.45,10.01,24.78,9.97,0.77,10.67
Ah Qd Jc,2c,Ac5c,0.652,65.64,10.0132,127.119,64.15,10.03,34.97,9.98,0.88,10.64
Ah Qd Jc,2c,Ac6c,0.792,66.17,10.0304,126.324,33.43,10.05,65.56,10.01,1.01,10.62
Ah Qd Jc,2c,Ac7c,0.795,67.51,10.193,125.821,7.21,10.13,92.33,10.19,0.46,10.79
Ah Qd Jc,2c,Ac8c,0.684,69.34,10.5029,126.221,7.42,10.44,91.76,10.50,0.82,11.06
Ah Qd Jc,2c,Ac9c,0.558,71.79,11.0228,127.95,2.64,10.87,96.90,11.02,0.46,11.63
Ah Qd Jc,2c,AcTc,0.493,79.21,12.9106,135.83,97.94,12.91,1.89,12.81,0.17,13.23
Ah Qd Jc,2c,AcQc,0.958,90.25,17.2183,158.987,67.42,17.26,32.45,17.14,0.13,17.83
Ah Qd Jc,2c,AcKc,0.838,84.37,13.5185,133.518,56.09,13.52,43.60,13.51,0.31,14.46
Ah Qd Jc,2c,Ac2d,0.274,78.66,11.73,124.269,91.34,11.72,6.21,11.62,2.45,12.40
Ah Qd Jc,2c,Ac3d,0.252,54.69,6.22268,94.8173,53.30,6.17,33.71,6.20,12.98,6.51
Ah Qd Jc,2c,Ac4d,0.233,54.69,6.22409,94.8399,52.54,6.17,34.13,6.20,13.33,6.51
Ah Qd Jc,2c,Ac5d,0.220,55.14,6.33602,95.75,25.52,6.18,33.89,6.21,40.59,6.54
Ah Qd Jc,2c,Ac6d,0.305,55.86,6.48927,96.8078,5.08,6.21,21.05,6.27,73.88,6.57
Ah Qd Jc,2c,Ac7d,0.341,57.65,6.7979,98.264,1.66,6.46,23.88,6.59,74.46,6.87
Ah Qd Jc,2c,Ac8d,0.375,60.12,7.27138,100.782,0.71,6.77,22.60,7.09,76.69,7.33
Ah Qd Jc,2c,Ac9d,0.344,63.38,8.04184,105.73,0.39,7.26,1.19,7.76,98.42,8.05
Ah Qd Jc,2c,AcTd,0.375,73.56,9.69828,109.87,2.58,9.53,95.02,9.69,2.40,10.30
Ah Qd Jc,2c,AcJd,0.730,84.43,13.6067,134.301,26.47,13.59,59.32,13.46,14.21,14.24
Ah Qd Jc,2c,AcKd,0.410,79.39,11.1667,117.218,1.47,10.78,76.86,11.00,21.67,11.78
Ah Qd Jc,2c,Ac2h,0.384,78.66,11.7252,124.226,92.02,11.72,5.78,11.62,2.20,12.40
Ah Qd Jc,2c,Ac3h,0.360,54.69,6.22347,94.8291,52.76,6.17,34.95,6.20,12.29,6.53
Ah Qd Jc,2c,Ac4h,0.340,54.69,6.22504,94.8541,52.83,6.17,34.60,6.20,12.57,6.53
Ah Qd Jc,2c,Ac5h,0.325,55.15,6.32374,95.5614,26.49,6.18,37.56,6.21,35.94,6.55
Ah Qd Jc,2c,Ac6h,0.409,55.86,6.47812,96.6351,5.27,6.21,26.05,6.27,68.68,6.58
Ah Qd Jc,2c,Ac7h,0.399,57.66,6.80355,98.3366,1.71,6.46,24.41,6.59,73.89,6.88
Ah Qd Jc,2c,Ac8h,0.395,60.02,7.2679,100.902,0.70,6.77,8.52,7.07,90.79,7.29
Ah Qd Jc,2c,Ac9h,0.295,63.29,8.0008,105.344,0.40,7.25,1.17,7.75,98.43,8.01
Ah Qd Jc,2c,AcTh,0.381,73.57,9.73409,110.266,2.31,9.53,95.45,9.73,2.24,10.31
Ah Qd Jc,2c,AcJh,0.826,84.60,13.6568,134.517,39.14,13.70,56.63,13.58,4.22,14.34
Ah Qd Jc,2c,AcQh,0.925,86.84,14.4638,138.801,14.67,14.56,82.81,14.42,2.52,15.42
Ah Qd Jc,2c,AcKh,0.514,79.38,11.1509,117.061,1.52,10.77,74.84,10.99,23.64,11.70
Ah Qd Jc,2c,Ac2s,0.411,78.65,11.7183,124.163,60.92,11.75,35.10,11.58,3.98,12.39
Ah Qd Jc,2c,Ac3s,0.398,54.67,6.23705,95.0661,51.60,6.16,29.05,6.20,19.35,6.50
Ah Qd Jc,2c,Ac4s,0.387,54.67,6.23843,95.0871,50.07,6.16,30.39,6.20,19.54,6.50
Ah Qd Jc,2c,Ac5s,0.473,55.13,6.40874,96.8763,17.95,6.17,17.79,6.21,64.25,6.53
Ah Qd Jc,2c,Ac6s,0.622,55.84,6.51905,97.2866,4.21,6.21,11.99,6.28,83.81,6.57
Ah Qd Jc,2c,Ac7s,0.542,57.64,6.83133,98.7675,1.65,6.45,10.49,6.59,87.87,6.87
Ah Qd Jc,2c,Ac8s,0.460,60.00,7.21777,100.25,0.71,6.76,36.59,7.07,62.70,7.31
Ah Qd Jc,2c,Ac9s,0.415,63.28,8.02134,105.641,0.41,7.24,1.20,7.75,98.39,8.03
Ah Qd Jc,2c,AcTs,0.267,73.54,9.72406,110.185,2.03,9.56,96.04,9.72,1.94,10.30
Ah Qd Jc,2c,AcJs,0.753,84.44,13.5948,134.161,23.57,13.58,62.32,13.46,14.11,14.23
Ah Qd Jc,2c,AcQs,0.920,86.84,14.4977,139.128,17.21,14.57,78.57,14.43,4.23,15.38
Ah Qd Jc,2c,AcKs,0.644,79.42,11.3135,118.704,1.00,10.74,51.38,10.94,47.62,11.73
Ah Qd Jc,2c,3d3c,0.312,12.93,0.9357,60.2977,2.31,1.60,14.52,1.65,83.18,0.79
Ah Qd Jc,2c,4d4c,0.322,12.99,0.93142,59.7503,2.30,1.60,14.20,1.65,83.51,0.79
Ah Qd Jc,2c,5d5c,0.273,12.76,0.93367,60.9841,1.85,1.58,13.33,1.65,84.83,0.81
Ah Qd Jc,2c,6d6c,0.019,12.79,1.48674,96.9041,2.04,1.54,77.81,1.62,20.16,0.98
Ah Qd Jc,2c,6d5d,0.012,1.81,-0.00179,-0.8229,0.37,0.33,0.30,0.75,99.33,-0.01
Ah Qd Jc,2c,7d7c,0.010,14.37,1.4652,84.9954,2.85,1.51,85.73,1.54,11.43,0.87
Ah Qd Jc,2c,7d5d,0.007,2.31,-0.055,-19.8443,0.45,0.31,0.41,0.73,99.14,-0.06
Ah Qd Jc,2c,7d6d,0.006,2.34,0.23177,82.4018,0.45,0.24,33.37,0.72,66.18,-0.02
Ah Qd Jc,2c,8d8c,0.006,15.91,1.49714,78.4387,8.80,1.37,88.55,1.53,2.65,0.67
Ah Qd Jc,2c,8d6d,0.005,2.71,-0.04354,-13.4008,0.39,0.17,0.29,0.53,99.31,-0.05
Ah Qd Jc,2c,8d7d,0.004,3.08,-0.10741,-29.0375,0.50,0.20,0.51,0.61,98.99,-0.11
Ah Qd Jc,2c,9d8c,0.008,10.09,1.11589,92.1541,0.96,1.16,46.92,1.45,52.11,0.81
Ah Qd Jc,2c,9d9c,0.004,17.87,1.58814,74.0673,8.97,1.44,89.66,1.62,1.36,0.62
Ah Qd Jc,2c,9d6d,0.004,3.46,-0.0574,-13.8395,0.40,0.20,0.34,0.58,99.26,-0.06
Ah Qd Jc,2c,9d7d,0.004,3.56,0.07932,18.5731,0.50,0.20,25.42,0.62,74.08,-0.11
Ah Qd Jc,2c,9d8d,0.059,10.05,0.77188,64.0079,0.58,1.06,1.66,1.38,97.76,0.76
Ah Qd Jc,2c,9d8h,0.007,9.95,0.76697,64.2521,0.55,1.05,1.73,1.37,97.72,0.75
Ah Qd Jc,2c,9d8s,0.007,9.95,0.79887,66.9265,0.57,1.00,6.34,1.32,93.09,0.76
Ah Qd Jc,2c,Td8c,0.925,19.63,3.34928,142.15,61.30,3.36,34.52,3.41,4.19,2.61
Ah Qd Jc,2c,Td9c,0.921,20.19,3.39207,139.998,65.51,3.40,29.60,3.47,4.89,2.73
Ah Qd Jc,2c,TdTc,0.722,27.75,3.07887,92.4664,99.05,3.08,0.38,3.15,0.57,2.01
Ah Qd Jc,2c,Td7d,0.983,11.43,1.20342,87.7336,1.32,1.72,0.71,1.84,97.97,1.19
Ah Qd Jc,2c,Td8d,0.958,19.49,3.06755,131.148,46.85,3.17,30.74,3.21,22.41,2.65
Ah Qd Jc,2c,Td9d,0.948,20.10,3.14426,130.384,36.74,3.23,42.93,3.30,20.32,2.67
Ah Qd Jc,2c,Td8h,0.872,19.43,2.71474,116.452,9.02,3.17,5.27,3.18,85.71,2.64
Ah Qd Jc,2c,Td9h,0.863,20.03,2.73173,113.633,8.27,3.22,4.26,3.24,87.47,2.66
Ah Qd Jc,2c,Td8s,0.873,19.42,2.79024,119.727,14.59,3.13,12.31,3.17,73.10,2.66
Ah Qd Jc,2c,Td9s,0.821,20.03,2.85093,118.618,15.84,3.18,16.91,3.27,67.25,2.67
Ah Qd Jc,2c,Jd8c,0.326,24.65,2.0008,67.6332,46.18,2.13,31.19,2.16,22.63,1.52
Ah Qd Jc,2c,Jd9c,0.368,25.03,2.05234,68.3333,46.84,2.14,36.72,2.19,16.44,1.49
Ah Qd Jc,2c,JdTc,0.198,32.53,3.45249,88.4381,47.10,3.45,51.83,3.47,1.06,2.68
Ah Qd Jc,2c,Jd7d,0.462,24.33,1.64851,56.4529,1.64,1.98,10.91,2.15,87.45,1.58
Ah Qd Jc,2c,Jd8d,0.897,24.27,1.56662,53.7839,3.62,2.03,11.38,2.08,85.00,1.48
Ah Qd Jc,2c,Jd9d,0.833,24.69,1.60184,54.0586,4.19,2.05,17.22,2.09,78.58,1.47
Ah Qd Jc,2c,JdTd,0.533,32.34,2.95877,76.242,9.51,3.21,46.72,3.26,43.76,2.58
Ah Qd Jc,2c,Jd8h,0.181,24.27,1.50669,51.7327,2.37,2.04,5.65,2.10,91.98,1.46
Ah Qd Jc,2c,Jd9h,0.213,24.69,1.5259,51.5048,2.75,2.05,9.30,2.09,87.94,1.45
Ah Qd Jc,2c,JdTh,0.168,32.34,2.79686,72.0719,8.30,3.20,24.39,3.26,67.31,2.58
Ah Qd Jc,2c,Jd8s,0.105,24.24,1.6496,56.706,4.67,1.98,23.37,2.03,71.96,1.50
Ah Qd Jc,2c,Jd9s,0.114,24.67,1.75845,59.4034,5.34,2.00,44.23,2.04,50.44,1.49
Ah Qd Jc,2c,JdTs,0.127,32.29,3.1641,81.6569,8.19,3.22,76.87,3.27,14.95,2.58
Ah Qd Jc,2c,Kd7c,0.136,14.69,1.91079,108.398,77.39,1.94,15.86,2.01,6.75,1.28
Ah Qd Jc,2c,Kd8c,0.466,15.13,1.91163,105.267,58.85,1.90,36.19,2.02,4.96,1.29
Ah Qd Jc,2c,Kd9c,0.577,15.81,1.97628,104.186,78.22,1.98,18.03,2.09,3.75,1.31
Ah Qd Jc,2c,KdTc,0.954,94.59,21.3557,188.146,70.85,21.40,29.08,21.26,0.06,20.63
Ah Qd Jc,2c,KdQc,0.411,42.02,3.59234,71.2344,2.10,4.19,0.79,4.25,97.11,3.57
Ah Qd Jc,2c,KdKc,0.941,41.29,4.35811,87.9477,94.63,4.37,3.61,4.32,1.76,3.56
Ah Qd Jc,2c,Kd2d,0.830,23.32,3.33236,119.076,66.22,3.33,32.57,3.35,1.21,3.09
Ah Qd Jc,2c,Kd3d,0.831,14.22,1.41139,82.7272,21.44,1.91,4.11,1.98,74.45,1.24
Ah Qd Jc,2c,Kd4d,0.835,14.22,1.40917,82.5973,21.49,1.92,3.99,1.98,74.52,1.23
Ah Qd Jc,2c,Kd5d,0.884,14.17,1.38797,81.6258,19.19,1.90,6.47,1.97,74.34,1.21
Ah Qd Jc,2c,Kd6d,0.597,14.20,1.64837,96.7518,40.61,1.79,31.23,1.85,28.16,1.22
Ah Qd Jc,2c,Kd7d,0.898,14.58,1.53788,87.9253,24.85,1.81,23.63,1.90,51.52,1.24
Ah Qd Jc,2c,Kd8d,0.913,14.99,1.41228,78.528,16.78,1.80,13.41,1.93,69.81,1.22
Ah Qd Jc,2c,Kd9d,0.875,15.71,1.54803,82.1357,28.25,1.88,15.82,1.99,55.93,1.25
Ah Qd Jc,2c,KdTd,0.938,94.09,21.3057,188.698,87.94,21.31,12.00,21.27,0.06,20.43
Ah Qd Jc,2c,KdJd,0.571,33.52,2.79314,69.4437,2.77,3.36,0.63,3.40,96.61,2.77
Ah Qd Jc,2c,Kd7h,0.148,14.50,1.47334,84.6964,16.89,1.81,19.61,1.90,63.50,1.25
Ah Qd Jc,2c,Kd8h,0.323,14.90,1.29733,72.5796,8.23,1.81,5.08,1.93,86.69,1.21
Ah Qd Jc,2c,Kd9h,0.372,15.62,1.36875,73.0338,14.06,1.89,4.25,1.97,81.70,1.25
Ah Qd Jc,2c,KdTh,0.972,94.11,21.3176,188.758,89.48,21.32,10.46,21.27,0.06,20.44
Ah Qd Jc,2c,KdJh,0.145,33.59,2.80293,69.5431,4.67,3.37,1.20,3.41,94.12,2.77
Ah Qd Jc,2c,KdQh,0.396,41.59,3.48466,69.8263,1.49,4.03,0.42,4.12,98.09,3.47
Ah Qd Jc,2c,Kd7s,0.175,14.48,1.69141,97.3398,45.62,1.80,29.96,1.88,24.41,1.26
Ah Qd Jc,2c,Kd8s,0.179,14.88,1.5466,86.6338,24.99,1.75,29.58,1.88,45.43,1.22
Ah Qd Jc,2c,Kd9s,0.208,15.60,1.70389,90.9978,44.16,1.84,27.84,1.94,28.00,1.26
Ah Qd Jc,2c,KdTs,0.963,94.10,21.2949,188.589,87.72,21.30,12.22,21.26,0.06,20.41
Ah Qd Jc,2c,KdJs,0.258,33.49,2.80971,69.9183,2.34,3.36,0.49,3.40,97.17,2.79
Ah Qd Jc,2c,KdQs,0.541,41.58,3.4789,69.7147,1.57,4.03,0.43,4.11,97.99,3.47
Ah Qd Jc,2c,Ad3c,0.271,54.26,6.22221,95.5678,1.49,5.80,17.00,5.95,81.51,6.29
Ah Qd Jc,2c,Ad4c,0.255,54.26,6.22507,95.6125,1.45,5.80,15.91,5.95,82.63,6.28
Ah Qd Jc,2c,Ad5c,0.232,54.74,6.18613,94.1741,1.44,5.85,38.44,6.01,60.11,6.31
Ah Qd Jc,2c,Ad6c,0.314,55.46,6.15051,92.4156,1.45,5.96,76.70,6.10,21.85,6.33
Ah Qd Jc,2c,Ad7c,0.350,57.19,6.51342,94.9139,0.68,6.33,84.31,6.48,15.01,6.71
Ah Qd Jc,2c,Ad8c,0.336,59.64,7.02556,98.1584,0.72,6.63,58.11,6.90,41.17,7.21
Ah Qd Jc,2c,Ad9c,0.273,62.74,7.87891,104.653,0.39,7.12,1.14,7.55,98.47,7.89
Ah Qd Jc,2c,AdTc,0.354,72.65,9.63958,110.566,22.27,9.64,76.23,9.63,1.50,10.04
Ah Qd Jc,2c,AdQc,0.928,86.35,14.9138,143.926,30.21,15.02,69.60,14.87,0.19,15.48
Ah Qd Jc,2c,AdKc,0.421,78.73,11.0223,116.674,33.61,10.98,62.78,11.00,3.61,11.71
Ah Qd Jc,2c,AdAc,0.832,87.18,15.2711,145.965,97.71,15.27,2.10,15.18,0.19,16.16
Ah Qd Jc,2c,Ad2d,0.569,77.44,11.5303,124.08,73.13,11.54,24.28,11.43,2.59,12.20
Ah Qd Jc,2c,Ad3d,0.554,53.95,6.19389,95.6705,0.97,5.68,0.55,5.81,98.47,6.20
Ah Qd Jc,2c,Ad4d,0.539,53.95,6.19366,95.6679,0.96,5.68,0.54,5.81,98.50,6.20
Ah Qd Jc,2c,Ad5d,0.583,54.38,6.20065,95.019,0.94,5.73,0.70,5.87,98.36,6.21
Ah Qd Jc,2c,Ad6d,0.759,55.05,6.20161,93.8862,1.09,5.85,1.55,5.99,97.36,6.21
Ah Qd Jc,2c,Ad7d,0.800,56.77,6.60029,96.8869,0.84,6.16,1.15,6.33,98.01,6.61
Ah Qd Jc,2c,Ad8d,0.738,59.15,7.10768,100.136,0.53,6.51,0.89,6.79,98.58,7.11
Ah Qd Jc,2c,Ad9d,0.638,62.30,7.80543,104.41,0.36,7.00,0.49,7.44,99.15,7.81
Ah Qd Jc,2c,AdTd,0.407,72.27,9.50842,109.637,2.67,9.27,86.51,9.45,10.82,10.06
Ah Qd Jc,2c,AdJd,0.833,83.54,13.5584,135.251,14.40,13.63,85.41,13.54,0.19,14.30
Ah Qd Jc,2c,AdKd,0.829,78.03,10.8102,115.456,12.98,10.71,75.90,10.72,11.12,11.52
Ah Qd Jc,2c,Ad2h,0.375,77.45,11.5401,124.167,75.98,11.55,21.66,11.44,2.36,12.21
Ah Qd Jc,2c,Ad3h,0.363,53.95,6.10268,94.2573,0.96,5.68,0.58,5.81,98.46,6.11
Ah Qd Jc,2c,Ad4h,0.347,53.95,6.09589,94.1534,0.95,5.68,0.58,5.82,98.47,6.10
Ah Qd Jc,2c,Ad5h,0.328,54.38,6.13002,93.9304,0.95,5.73,0.73,5.87,98.32,6.14
Ah Qd Jc,2c,Ad6h,0.410,55.05,6.20352,93.9075,1.10,5.85,1.87,6.00,97.03,6.21
Ah Qd Jc,2c,Ad7h,0.412,56.78,6.60039,96.8784,0.86,6.16,1.24,6.33,97.90,6.61
Ah Qd Jc,2c,Ad8h,0.355,59.05,7.03724,99.3165,0.52,6.50,0.88,6.79,98.60,7.04
Ah Qd Jc,2c,Ad9h,0.251,62.20,7.74159,103.716,0.35,6.99,0.51,7.44,99.14,7.75
Ah Qd Jc,2c,AdTh,0.418,72.27,9.49682,109.513,2.35,9.29,88.28,9.44,9.37,10.07
Ah Qd Jc,2c,AdJh,0.756,83.53,13.6447,136.122,26.28,13.70,73.47,13.62,0.25,14.31
Ah Qd Jc,2c,AdQh,0.951,86.05,14.855,143.867,51.37,14.89,48.39,14.82,0.24,15.47
Ah Qd Jc,2c,AdKh,0.509,78.02,10.7552,114.876,11.90,10.69,83.11,10.72,4.99,11.52
Ah Qd Jc,2c,Ad2s,0.423,77.44,11.4385,123.086,43.36,11.42,53.17,11.40,3.47,12.20
Ah Qd Jc,2c,Ad3s,0.419,53.94,6.22369,96.1576,0.86,5.66,0.40,5.80,98.74,6.23
Ah Qd Jc,2c,Ad4s,0.407,53.94,6.22485,96.1756,0.85,5.66,0.40,5.80,98.75,6.23
Ah Qd Jc,2c,Ad5s,0.487,54.37,6.27039,96.112,0.85,5.72,0.53,5.86,98.63,6.28
Ah Qd Jc,2c,Ad6s,0.613,55.03,6.31449,95.6273,1.02,5.86,0.95,6.00,98.03,6.32
Ah Qd Jc,2c,Ad7s,0.549,56.76,6.61894,97.1801,0.83,6.16,0.99,6.33,98.19,6.63
Ah Qd Jc,2c,Ad8s,0.427,59.02,7.10561,100.327,0.54,6.49,0.97,6.78,98.49,7.11
Ah Qd Jc,2c,Ad9s,0.368,62.19,7.80823,104.637,0.37,6.99,0.47,7.43,99.17,7.81
Ah Qd Jc,2c,AdTs,0.284,72.24,9.43364,108.818,2.13,9.31,94.40,9.41,3.47,10.06
Ah Qd Jc,2c,AdJs,0.694,83.38,13.5112,135.035,13.42,13.58,86.40,13.50,0.18,14.23
Ah Qd Jc,2c,AdQs,0.949,86.04,14.8717,144.031,52.44,14.91,47.31,14.83,0.26,15.44
Ah Qd Jc,2c,AdKs,0.629,78.06,11.1233,118.746,3.25,10.58,40.26,10.70,56.49,11.45
Ah Qd Jc,2c,2h2d,0.364,89.24,16.9803,158.559,97.87,16.98,2.07,16.95,0.06,16.69
Ah Qd Jc,2c,3h3c,0.390,12.93,0.91883,59.2004,2.13,1.61,11.56,1.67,86.32,0.80
Ah Qd Jc,2c,3h3d,0.375,12.73,0.71777,47.0026,0.65,1.40,0.36,1.46,98.98,0.71
Ah Qd Jc,2c,4h4c,0.402,12.99,0.91045,58.3955,2.13,1.61,10.51,1.67,87.36,0.80
Ah Qd Jc,2c,4h4d,0.387,12.78,0.71602,46.6724,0.66,1.41,0.36,1.46,98.98,0.71
Ah Qd Jc,2c,5h5c,0.273,12.76,0.95517,62.3647,1.82,1.59,15.57,1.66,82.61,0.81
Ah Qd Jc,2c,5h5d,0.293,12.51,0.72474,48.2895,0.61,1.37,0.34,1.45,99.05,0.72
Ah Qd Jc,2c,6h6c,0.019,12.79,1.55591,101.352,1.88,1.56,85.58,1.64,12.54,1.00
Ah Qd Jc,2c,6h6d,0.019,12.49,0.80482,53.717,0.70,1.24,0.39,1.41,98.91,0.80
