Flop,Turn,Hand,Weight IP,IP Equity,IP EV,IP EQR,BET 14%,BET 14 EV,BET 7%,BET 7 EV,CHECK%,CHECK EV
Ah Qd Jc,Qs,QhTd,0.195,86.42,14.7946,142.656,0.41,14.31,52.97,14.80,46.62,14.79
Ah Qd Jc,Qs,QhJd,0.752,96.16,24.5865,213.077,65.33,24.59,34.61,24.59,0.06,21.13
Ah Qd Jc,Qs,Qh7h,0.744,82.71,13.75,138.535,3.03,13.70,94.75,13.75,2.21,13.73
Ah Qd Jc,Qs,Qh8h,0.844,82.90,13.7893,138.611,5.87,13.76,84.89,13.79,9.24,13.77
Ah Qd Jc,Qs,Qh9h,0.775,82.90,13.7827,138.547,5.76,13.76,83.65,13.79,10.59,13.77
Ah Qd Jc,Qs,QhTh,0.421,86.42,14.7644,142.376,0.45,14.31,67.02,14.77,32.53,14.76
Ah Qd Jc,Qs,QhJh,0.943,96.16,24.4254,211.664,67.80,24.43,32.14,24.42,0.06,21.13
Ah Qd Jc,Qs,Qh8s,0.401,82.91,13.7603,138.313,9.93,13.75,69.34,13.76,20.73,13.76
Ah Qd Jc,Qs,Qh9s,0.397,82.90,13.7624,138.336,9.01,13.74,70.87,13.77,20.12,13.76
Ah Qd Jc,Qs,QhTs,0.190,86.43,14.7783,142.488,0.42,14.31,51.56,14.79,48.02,14.77
Ah Qd Jc,Qs,QhJs,0.764,96.15,24.6118,213.307,66.59,24.61,33.35,24.61,0.06,21.12
Ah Qd Jc,Qs,Kh7c,0.205,12.27,0.98359,66.8077,5.75,0.97,5.30,0.95,88.95,0.99
Ah Qd Jc,Qs,Kh8c,0.705,12.19,0.97925,66.9552,11.78,0.96,9.98,0.98,78.24,0.98
Ah Qd Jc,Qs,Kh9c,0.755,12.19,0.9781,66.8857,9.85,0.95,8.40,0.97,81.76,0.98
Ah Qd Jc,Qs,KhTc,0.949,84.43,16.5087,162.946,74.16,16.51,25.70,16.51,0.14,15.29
Ah Qd Jc,Qs,KhQc,0.359,88.69,16.3583,153.71,1.72,16.26,98.14,16.36,0.14,15.93
Ah Qd Jc,Qs,KhKc,0.955,27.62,3.27484,98.819,0.49,3.17,0.32,2.93,99.19,3.28
Ah Qd Jc,Qs,Kh7d,0.210,12.30,0.98518,66.7724,5.29,0.97,2.08,0.94,92.63,0.99
Ah Qd Jc,Qs,Kh8d,0.496,12.17,0.98548,67.4599,2.21,0.88,2.29,0.97,95.50,0.99
Ah Qd Jc,Qs,Kh9d,0.497,12.16,0.98515,67.4868,2.21,0.88,1.84,0.97,95.95,0.99
Ah Qd Jc,Qs,KhTd,0.965,84.43,16.5061,162.923,71.34,16.51,28.52,16.51,0.14,15.32
Ah Qd Jc,Qs,KhJd,0.174,22.89,2.37615,86.5119,95.68,2.38,0.11,2.10,4.22,2.24
Ah Qd Jc,Qs,KhKd,0.951,27.62,3.26936,98.6346,0.50,3.16,0.34,2.95,99.17,3.27
Ah Qd Jc,Qs,Kh2h,0.887,12.36,0.99422,67.0382,36.32,0.99,9.35,1.00,54.33,0.99
