Flop,Hand,Weight IP,IP Equity,IP EV,IP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
Jh 4d 2h,Ah2c,1.000,61.38,3.98442,108.188,93.68,3.98,6.32,4.12
Jh 4d 2h,Ah3c,1.000,52.20,3.98679,127.304,98.25,3.99,1.75,4.08
Jh 4d 2h,Ah4c,1.000,65.22,4.38096,111.954,78.54,4.34,21.46,4.52
Jh 4d 2h,Ah5c,1.000,54.06,4.06702,125.382,97.82,4.06,2.18,4.20
Jh 4d 2h,Ah6c,1.000,46.99,2.38427,84.5724,96.10,2.38,3.90,2.42
Jh 4d 2h,Ah7c,1.000,48.50,2.43326,83.616,94.64,2.44,5.36,2.40
Jh 4d 2h,Ah8c,1.000,50.43,2.44914,80.9404,60.80,2.44,39.20,2.46
Jh 4d 2h,Ah9c,1.000,52.71,2.60494,82.3669,6.95,2.41,93.05,2.62
Jh 4d 2h,AhTc,1.000,55.64,2.90957,87.1583,8.41,2.64,91.59,2.93
Jh 4d 2h,AhJc,1.000,84.44,8.04514,158.787,84.43,7.99,15.57,8.35
Jh 4d 2h,AhQc,1.000,59.58,3.55767,99.5201,54.97,3.53,45.03,3.59
Jh 4d 2h,AhKc,1.000,62.06,3.76007,100.977,67.13,3.72,32.87,3.85
Jh 4d 2h,AhAc,1.000,90.97,10.5746,193.731,99.84,10.57,0.16,11.04
Jh 4d 2h,Ah2d,1.000,61.44,4.01911,109.017,84.42,3.99,15.58,4.15
Jh 4d 2h,Ah3d,1.000,52.27,3.99825,127.489,98.09,4.00,1.91,4.09
Jh 4d 2h,Ah5d,1.000,54.14,4.11821,126.783,97.20,4.12,2.80,4.22
Jh 4d 2h,Ah6d,1.000,47.06,2.45207,86.833,95.85,2.45,4.15,2.43
Jh 4d 2h,Ah7d,1.000,48.58,2.4442,83.8597,94.64,2.45,5.36,2.42
Jh 4d 2h,Ah8d,1.000,50.51,2.47479,81.6648,65.63,2.47,34.37,2.47
Jh 4d 2h,Ah9d,1.000,52.80,2.63076,83.0493,10.63,2.65,89.37,2.63
Jh 4d 2h,AhTd,1.000,55.70,2.92281,87.4545,7.66,2.68,92.34,2.94
Jh 4d 2h,AhJd,1.000,84.54,8.10086,159.697,82.91,8.04,17.09,8.39
Jh 4d 2h,AhQd,1.000,59.62,3.60506,100.779,33.52,3.61,66.48,3.60
Jh 4d 2h,AhKd,1.000,62.20,3.84712,103.086,46.80,3.82,53.20,3.87
Jh 4d 2h,AhAd,1.000,91.13,10.6197,194.232,99.82,10.62,0.18,11.11
Jh 4d 2h,Ah3h,1.000,68.68,8.08767,196.278,99.58,8.09,0.42,8.37
Jh 4d 2h,Ah4h,1.000,78.13,8.53917,182.155,98.87,8.53,1.13,9.04
