Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,RAISE 9%,RAISE 9 EV,CALL%,CALL EV,FOLD%,FOLD EV
Jh 4d 2h,8s8c,0.960,57.57,1.81433,52.527,0.07,2.68,99.85,1.82,0.08,0.00
Jh 4d 2h,8s8d,0.949,57.88,1.9001,54.7115,0.06,2.74,99.86,1.90,0.08,0.00
Jh 4d 2h,8s8h,0.670,60.15,2.65551,73.5787,16.78,3.17,83.16,2.55,0.06,0.00
Jh 4d 2h,8s6s,0.994,17.34,0.00082,0.0787,0.13,0.75,0.02,-0.68,99.86,0.00
Jh 4d 2h,8s7s,0.994,18.54,0.00106,0.0949,0.14,0.86,0.02,-0.64,99.84,0.00
Jh 4d 2h,9s8c,0.994,19.70,0.00112,0.09472,0.16,0.76,0.02,-0.54,99.81,0.00
Jh 4d 2h,9s9c,0.867,58.76,2.04927,58.1251,0.05,2.74,99.88,2.05,0.07,0.00
Jh 4d 2h,9s8d,0.993,19.76,0.0012,0.10147,0.17,0.76,0.03,-0.50,99.80,0.00
Jh 4d 2h,9s9d,0.764,59.13,2.15054,60.6141,0.05,2.86,99.88,2.15,0.07,0.00
Jh 4d 2h,9s8h,0.811,22.80,0.00484,0.35379,0.49,1.02,0.07,-0.24,99.43,0.00
Jh 4d 2h,9s9h,0.590,61.12,2.85851,77.9533,12.50,3.50,87.45,2.77,0.06,0.00
Jh 4d 2h,9s6s,0.996,16.64,0.00064,0.06368,0.11,0.69,0.01,-0.76,99.88,0.00
Jh 4d 2h,9s7s,0.996,17.59,0.00081,0.07661,0.12,0.76,0.02,-0.66,99.86,0.00
Jh 4d 2h,9s8s,0.993,19.76,0.00117,0.09874,0.17,0.78,0.02,-0.54,99.81,0.00
Jh 4d 2h,Ts8c,0.994,19.67,0.0008,0.06819,0.14,0.66,0.02,-0.59,99.84,0.00
Jh 4d 2h,Ts9c,0.988,21.47,0.00141,0.10932,0.20,0.76,0.03,-0.38,99.76,0.00
Jh 4d 2h,TsTc,0.595,59.59,2.30097,64.3513,0.04,2.51,99.90,2.30,0.06,0.00
Jh 4d 2h,Ts8d,0.993,19.65,0.00084,0.07133,0.15,0.64,0.02,-0.55,99.83,0.00
Jh 4d 2h,Ts9d,0.985,21.48,0.00148,0.11458,0.22,0.73,0.04,-0.33,99.74,0.00
Jh 4d 2h,TsTd,0.596,59.75,2.35536,65.6992,0.04,2.71,99.90,2.36,0.06,0.00
Jh 4d 2h,Ts8h,0.889,22.66,0.00289,0.21249,0.34,0.90,0.05,-0.28,99.61,0.00
Jh 4d 2h,Ts9h,0.440,24.42,0.00683,0.46625,0.63,1.10,0.10,-0.11,99.27,0.00
Jh 4d 2h,TsTh,0.377,62.85,3.15393,83.638,0.05,3.48,99.90,3.16,0.04,0.00
Jh 4d 2h,Ts7s,0.996,17.59,0.00055,0.05191,0.11,0.61,0.01,-0.74,99.88,0.00
Jh 4d 2h,Ts8s,0.993,19.71,0.00084,0.071,0.14,0.67,0.02,-0.58,99.83,0.00
Jh 4d 2h,Ts9s,0.985,21.49,0.00144,0.11204,0.21,0.76,0.04,-0.37,99.76,0.00
Jh 4d 2h,Js8c,0.300,65.53,3.99996,101.731,4.54,3.83,95.43,4.01,0.03,0.00
Jh 4d 2h,Js9c,0.431,66.20,4.18816,105.447,1.05,4.01,98.92,4.19,0.03,0.00
Jh 4d 2h,JsTc,0.539,66.97,4.36983,108.759,20.35,4.30,79.62,4.39,0.03,0.00
Jh 4d 2h,JsJc,0.324,90.74,16.8687,309.85,99.77,16.86,0.23,19.05,0.00,0.00
