Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,RAISE 9%,RAISE 9 EV,CALL%,CALL EV,FOLD%,FOLD EV
Jh 4d 2h,QhJc,0.533,70.25,4.98523,118.272,24.93,4.99,75.05,4.99,0.03,0.00
Jh 4d 2h,QhQc,0.098,76.52,9.47095,206.282,99.95,9.47,0.04,9.33,0.01,0.00
Jh 4d 2h,QhTd,0.051,20.27,0.73553,60.4906,99.56,0.74,0.20,0.69,0.24,0.00
Jh 4d 2h,QhJd,0.561,70.54,5.10086,120.525,21.27,5.10,78.71,5.10,0.03,0.00
Jh 4d 2h,QhQd,0.069,76.47,9.53923,207.917,99.95,9.54,0.04,9.38,0.01,0.00
Jh 4d 2h,Qh8h,0.228,44.62,4.86773,181.841,98.81,4.87,1.17,4.86,0.02,0.00
Jh 4d 2h,Qh9h,0.202,45.56,5.27642,193.027,91.84,5.28,8.13,5.28,0.02,0.00
Jh 4d 2h,QhTh,0.144,46.36,6.43591,231.392,99.67,6.44,0.32,6.33,0.02,0.00
Jh 4d 2h,QhTs,0.069,20.16,0.65905,54.4752,81.60,0.66,18.12,0.66,0.28,0.00
Jh 4d 2h,QhJs,0.533,70.25,4.98536,118.275,24.79,4.99,75.18,4.99,0.03,0.00
Jh 4d 2h,KhTc,0.063,21.14,0.45252,35.6701,52.68,0.45,46.87,0.45,0.44,0.00
Jh 4d 2h,KhJc,0.264,69.58,5.03723,120.653,42.01,5.04,57.97,5.04,0.03,0.00
Jh 4d 2h,KhQc,0.216,29.36,0.98371,55.8487,99.66,0.99,0.20,0.91,0.14,0.00
Jh 4d 2h,KhKc,0.252,81.18,11.9757,245.869,98.76,11.98,1.23,11.97,0.01,0.00
Jh 4d 2h,KhTd,0.074,21.53,0.47412,36.7022,90.46,0.48,9.14,0.47,0.41,0.00
Jh 4d 2h,KhJd,0.289,69.78,5.1126,122.113,32.01,5.11,67.97,5.11,0.03,0.00
Jh 4d 2h,KhQd,0.280,29.76,0.97672,54.7029,99.67,0.98,0.20,0.91,0.13,0.00
Jh 4d 2h,KhKd,0.222,81.30,12.0493,247.021,99.03,12.05,0.96,12.04,0.01,0.00
Jh 4d 2h,Kh8h,0.252,45.86,5.21263,189.457,91.16,5.21,8.81,5.21,0.03,0.00
Jh 4d 2h,Kh9h,0.229,46.63,5.51419,197.09,86.74,5.52,13.24,5.51,0.02,0.00
Jh 4d 2h,KhTh,0.252,47.07,6.11205,216.434,99.10,6.11,0.88,6.10,0.02,0.00
Jh 4d 2h,KhQh,0.115,52.86,6.89123,217.28,99.66,6.89,0.32,6.83,0.02,0.00
Jh 4d 2h,KhTs,0.063,21.14,0.45254,35.6717,52.72,0.45,46.84,0.45,0.44,0.00
Jh 4d 2h,KhJs,0.264,69.58,5.03739,120.656,42.01,5.04,57.97,5.04,0.03,0.00
Jh 4d 2h,KhQs,0.216,29.36,0.98366,55.846,99.66,0.99,0.20,0.91,0.14,0.00
Jh 4d 2h,Ah9c,0.071,32.87,0.92118,46.707,99.80,0.92,0.03,0.65,0.18,0.00
Jh 4d 2h,AhTc,0.163,36.69,0.88983,40.4263,69.66,0.89,30.16,0.89,0.18,0.00
Jh 4d 2h,AhJc,0.247,74.66,7.25837,162.03,62.86,7.26,37.13,7.26,0.02,0.00
Jh 4d 2h,AhQc,0.199,45.47,1.45661,53.3909,67.62,1.46,32.28,1.46,0.10,0.00
Jh 4d 2h,AhKc,0.416,50.19,1.52732,50.7128,27.51,1.53,72.40,1.53,0.09,0.00
Jh 4d 2h,AhAc,0.246,86.21,12.5741,243.103,54.56,12.58,45.44,12.57,0.01,0.00
Jh 4d 2h,Ah9d,0.124,32.93,0.91293,46.2093,99.80,0.91,0.03,0.65,0.18,0.00
Jh 4d 2h,AhTd,0.068,37.07,0.99006,44.5135,99.22,0.99,0.65,0.92,0.14,0.00
Jh 4d 2h,AhJd,0.224,74.85,7.32526,163.112,59.87,7.33,40.11,7.33,0.02,0.00
Jh 4d 2h,AhQd,0.209,45.27,1.39939,51.5184,65.28,1.40,34.62,1.40,0.10,0.00
Jh 4d 2h,AhKd,0.437,50.44,1.58426,52.3508,10.65,1.58,89.27,1.59,0.08,0.00
Jh 4d 2h,AhAd,0.210,86.29,12.7136,245.551,67.32,12.72,32.67,12.71,0.01,0.00
Jh 4d 2h,Ah3h,0.201,60.73,9.01176,247.329,99.82,9.01,0.17,8.71,0.01,0.00
Jh 4d 2h,Ah4h,0.206,67.35,8.3819,207.411,52.94,8.38,47.04,8.38,0.01,0.00
Jh 4d 2h,Ah5h,0.183,60.73,8.93373,245.188,99.82,8.94,0.16,8.69,0.01,0.00
Jh 4d 2h,Ah6h,0.147,54.78,6.15891,187.367,98.40,6.16,1.58,6.12,0.01,0.00
Jh 4d 2h,Ah7h,0.144,55.10,6.13039,185.446,98.46,6.13,1.53,6.08,0.01,0.00
Jh 4d 2h,Ah8h,0.272,55.48,6.05992,182.045,73.59,6.06,26.39,6.06,0.02,0.00
Jh 4d 2h,Ah9h,0.252,55.71,6.13752,183.628,86.07,6.14,13.91,6.14,0.02,0.00
Jh 4d 2h,AhTh,0.293,57.56,6.04587,175.073,53.87,6.05,46.11,6.05,0.02,0.00
Jh 4d 2h,AhQh,0.424,64.06,6.84758,178.159,13.03,6.85,86.96,6.85,0.02,0.00
Jh 4d 2h,AhKh,0.504,67.23,7.56329,187.501,0.96,7.42,99.04,7.56,0.00,0.00
Jh 4d 2h,Ah9s,0.071,32.87,0.92118,46.7071,99.80,0.92,0.03,0.65,0.18,0.00
Jh 4d 2h,AhTs,0.163,36.69,0.88985,40.427,69.88,0.89,29.94,0.89,0.18,0.00
Jh 4d 2h,AhJs,0.247,74.66,7.2584,162.03,62.94,7.26,37.04,7.26,0.02,0.00
Jh 4d 2h,AhQs,0.199,45.47,1.45657,53.3896,67.61,1.46,32.29,1.46,0.10,0.00
Jh 4d 2h,AhKs,0.415,50.20,1.52733,50.713,27.52,1.53,72.39,1.53,0.09,0.00
Jh 4d 2h,2s2c,0.154,87.27,15.3938,293.988,99.72,15.39,0.27,15.39,0.01,0.00
Jh 4d 2h,2s2d,0.212,87.27,15.3916,293.946,99.89,15.39,0.10,15.37,0.01,0.00
Jh 4d 2h,3s3c,0.250,41.94,0.00507,0.2015,5.21,0.00,50.84,0.01,43.96,0.00
Jh 4d 2h,3s3d,0.210,41.98,0.03056,1.21306,36.11,0.04,49.47,0.04,14.41,0.00
Jh 4d 2h,3s3h,0.399,44.06,0.33544,12.6892,53.79,0.34,45.74,0.34,0.46,0.00
Jh 4d 2h,4s4c,0.136,87.39,15.4602,294.853,93.65,15.46,6.35,15.46,0.01,0.00
Jh 4d 2h,4s4h,0.469,87.78,15.6378,296.897,99.89,15.64,0.10,15.50,0.01,0.00
Jh 4d 2h,5s5c,0.211,42.42,0.02304,0.90503,30.58,0.03,53.90,0.03,15.52,0.00
Jh 4d 2h,5s5d,0.245,42.47,0.05186,2.03516,45.79,0.06,47.97,0.06,6.24,0.00
Jh 4d 2h,5s5h,0.437,44.54,0.36011,13.4749,69.95,0.36,29.63,0.36,0.42,0.00
Jh 4d 2h,6s6c,0.648,43.84,-0.00203,-0.07721,0.52,-0.21,4.43,-0.02,95.05,0.00
Jh 4d 2h,6s6d,0.573,43.88,-0.00169,-0.06431,0.88,-0.17,25.07,0.00,74.05,0.00
Jh 4d 2h,6s6h,0.463,46.03,0.28367,10.2717,4.92,0.28,94.55,0.29,0.53,0.00
Jh 4d 2h,6s5s,0.121,27.96,1.80303,107.464,99.05,1.80,0.88,1.79,0.07,0.00
Jh 4d 2h,7s7c,0.574,46.78,-0.00195,-0.0694,1.23,-0.10,13.47,-0.01,85.30,0.00
