Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,RAISE 9%,RAISE 9 EV,CALL%,CALL EV,FOLD%,FOLD EV
Jh 9d 2h,Qs7s,0.999,15.30,-0.00197,-0.21474,0.06,-2.66,0.02,-1.42,99.92,0.00
Jh 9d 2h,Qs8s,0.998,25.80,-0.0037,-0.23929,0.22,-1.56,0.14,-0.24,99.64,0.00
Jh 9d 2h,Qs9s,0.999,53.28,1.34544,42.0879,0.02,-0.18,99.87,1.35,0.11,0.00
Jh 9d 2h,QsTs,0.997,39.71,1.51405,63.5479,21.75,0.81,78.16,1.71,0.08,0.00
Jh 9d 2h,QsJs,0.998,64.59,3.70747,95.6602,1.99,6.08,97.97,3.66,0.04,0.00
Jh 9d 2h,Ks8c,0.999,18.07,-0.00223,-0.20591,0.06,-3.30,0.02,-1.47,99.92,0.00
Jh 9d 2h,Ks9c,0.999,52.77,1.07845,34.064,0.02,-1.02,99.84,1.08,0.14,0.00
Jh 9d 2h,KsTc,0.997,30.92,-0.0301,-1.62271,1.71,-1.72,62.58,0.00,35.70,0.00
Jh 9d 2h,KsJc,0.998,66.60,4.33501,108.483,1.77,5.68,98.20,4.31,0.03,0.00
Jh 9d 2h,KsQc,0.997,34.67,0.0001,0.00494,15.07,-1.15,84.06,0.21,0.87,0.00
Jh 9d 2h,Ks8d,0.999,18.09,-0.00226,-0.20859,0.06,-3.32,0.02,-1.49,99.92,0.00
Jh 9d 2h,KsTd,0.997,31.00,-0.00309,-0.16624,1.15,-1.59,88.92,0.02,9.92,0.00
Jh 9d 2h,KsJd,0.998,66.57,4.33642,108.56,0.38,6.94,99.59,4.33,0.03,0.00
Jh 9d 2h,KsQd,0.997,34.75,0.00402,0.19274,16.00,-1.16,83.22,0.23,0.77,0.00
Jh 9d 2h,Ks8h,0.999,20.97,-0.00243,-0.19278,0.07,-2.87,0.03,-1.19,99.90,0.00
Jh 9d 2h,Ks9h,0.999,55.15,1.68454,50.9123,0.02,3.75,99.89,1.69,0.09,0.00
Jh 9d 2h,KsTh,0.998,33.84,0.24589,12.1098,15.67,-1.06,83.99,0.49,0.34,0.00
Jh 9d 2h,KsQh,0.997,37.81,0.47613,20.9869,41.50,0.01,58.31,0.81,0.18,0.00
Jh 9d 2h,Ks2s,0.997,39.62,-0.49935,-21.0033,42.51,-1.28,54.59,0.08,2.89,0.00
Jh 9d 2h,Ks3s,0.999,15.43,-0.00213,-0.22995,0.05,-3.49,0.02,-1.66,99.93,0.00
Jh 9d 2h,Ks4s,0.999,15.76,-0.00213,-0.22497,0.05,-3.47,0.02,-1.62,99.93,0.00
Jh 9d 2h,Ks5s,0.999,16.09,-0.00212,-0.21992,0.05,-3.45,0.02,-1.60,99.93,0.00
Jh 9d 2h,Ks6s,0.999,16.46,-0.00212,-0.21485,0.05,-3.40,0.02,-1.58,99.93,0.00
Jh 9d 2h,Ks7s,0.999,17.62,-0.00215,-0.2029,0.05,-3.30,0.02,-1.51,99.92,0.00
Jh 9d 2h,Ks8s,0.999,18.07,-0.00223,-0.20592,0.06,-3.30,0.02,-1.47,99.92,0.00
Jh 9d 2h,Ks9s,0.999,52.76,1.08249,34.1949,0.02,-0.99,99.84,1.08,0.14,0.00
