Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
Jh 9d 2h,Ah8h,1.000,53.60,4.9178,152.927,0.31,3.82,99.69,4.92
Jh 9d 2h,Ah9h,1.000,73.87,8.74405,197.28,0.47,5.89,99.53,8.76
Jh 9d 2h,AhTh,1.000,56.94,5.3204,155.744,0.21,4.35,99.79,5.32
Jh 9d 2h,Ah2s,1.000,44.08,1.62605,61.4806,0.27,1.77,99.73,1.63
Jh 9d 2h,Ah3s,1.000,25.84,0.14611,9.42537,0.16,1.36,99.84,0.14
Jh 9d 2h,Ah4s,1.000,26.14,0.14582,9.29874,0.17,1.37,99.83,0.14
Jh 9d 2h,Ah5s,1.000,26.69,0.14474,9.03783,0.17,1.40,99.83,0.14
Jh 9d 2h,Ah6s,1.000,26.26,0.1273,8.07798,0.15,1.50,99.85,0.13
Jh 9d 2h,Ah7s,1.000,28.06,0.13157,7.81357,0.17,1.54,99.83,0.13
Jh 9d 2h,Ah8s,1.000,30.20,0.14596,8.05446,0.20,1.42,99.80,0.14
Jh 9d 2h,Ah9s,1.000,59.66,3.29231,91.9734,0.14,1.77,99.86,3.29
Jh 9d 2h,AhTs,1.000,35.39,0.46329,21.8168,0.18,1.68,99.82,0.46
Jh 9d 2h,AhJs,1.000,75.11,7.44904,165.295,0.31,5.64,99.69,7.45
Jh 9d 2h,6s6c,1.000,40.45,0.19026,7.8391,0.12,1.07,99.88,0.19
Jh 9d 2h,6s6d,1.000,40.52,0.19106,7.85871,0.12,1.14,99.88,0.19
Jh 9d 2h,6s6h,1.000,43.03,0.34483,13.356,0.16,1.33,99.84,0.34
Jh 9d 2h,6s5s,1.000,13.30,0.06017,7.53801,0.06,0.40,99.94,0.06
Jh 9d 2h,7s7c,1.000,43.37,0.21595,8.29834,0.13,1.09,99.87,0.21
Jh 9d 2h,7s7d,1.000,43.44,0.22228,8.52744,0.14,1.22,99.86,0.22
Jh 9d 2h,7s7h,1.000,45.93,0.48062,17.4398,0.15,1.22,99.85,0.48
Jh 9d 2h,7s6s,1.000,13.49,0.05698,7.03969,0.06,0.40,99.94,0.06
Jh 9d 2h,8s8c,1.000,46.84,0.28702,10.2123,0.17,1.07,99.83,0.29
Jh 9d 2h,8s8d,1.000,46.83,0.29231,10.4027,0.17,1.20,99.83,0.29
Jh 9d 2h,8s8h,1.000,49.35,0.69089,23.3319,0.14,1.20,99.86,0.69
Jh 9d 2h,8s7s,1.000,25.39,0.16342,10.7257,0.13,0.94,99.87,0.16
Jh 9d 2h,9s9c,1.000,89.80,20.7121,384.413,0.79,17.82,99.21,20.74
Jh 9d 2h,9s9h,1.000,90.79,21.4488,393.76,0.72,18.53,99.28,21.47
Jh 9d 2h,9s7s,1.000,51.69,1.3668,44.0671,0.13,0.56,99.87,1.37
Jh 9d 2h,9s8s,1.000,52.51,1.30278,41.3463,0.12,1.48,99.88,1.30
Jh 9d 2h,TsTc,1.000,56.24,1.7355,51.4315,0.11,1.88,99.89,1.74
Jh 9d 2h,TsTd,1.000,56.41,1.78086,52.6175,0.11,1.76,99.89,1.78
Jh 9d 2h,TsTh,1.000,58.83,2.27421,64.4249,0.13,1.63,99.87,2.28
Jh 9d 2h,Ts7s,1.000,26.29,0.20676,13.1053,0.19,1.51,99.81,0.20
Jh 9d 2h,Ts8s,1.000,37.66,2.2434,99.2963,0.31,2.13,99.69,2.24
Jh 9d 2h,Ts9s,1.000,55.13,1.56783,47.4004,0.12,1.05,99.88,1.57
Jh 9d 2h,JsTc,1.000,62.27,2.91788,78.0999,0.14,1.78,99.86,2.92
Jh 9d 2h,JsTd,1.000,62.44,2.96834,79.2332,0.14,1.83,99.86,2.97
Jh 9d 2h,JsTh,1.000,64.83,3.50976,90.2265,0.16,1.97,99.84,3.51
Jh 9d 2h,Js8s,1.000,60.83,2.83885,77.7854,0.13,1.25,99.87,2.84
Jh 9d 2h,Js9s,1.000,81.60,13.3118,271.878,0.44,11.15,99.56,13.32
Jh 9d 2h,JsTs,1.000,62.24,2.91785,78.1349,0.14,1.73,99.86,2.92
Jh 9d 2h,QsTc,1.000,40.20,1.92558,79.8364,0.28,2.25,99.72,1.92
Jh 9d 2h,QsJc,1.000,66.04,3.88924,98.1513,0.17,2.54,99.83,3.89
