Flop,Hand,Weight IP,IP Equity,IP EV,IP EQR,BET 13%,BET 13 EV,CHECK%,CHECK EV
8h 4d 2h,AcTc,1.000,37.47,6.58578,73.2429,4.63,6.43,95.37,6.59
8h 4d 2h,AcJc,1.000,46.59,8.31066,74.3246,0.48,7.40,99.52,8.32
8h 4d 2h,AcQc,1.000,56.07,10.7584,79.9495,0.61,10.18,99.39,10.76
8h 4d 2h,AcKc,1.000,62.10,12.9447,86.8474,15.22,12.94,84.78,12.95
8h 4d 2h,AcTd,1.000,38.06,6.82072,74.6784,53.90,6.83,46.10,6.81
8h 4d 2h,AcJd,1.000,47.24,8.57283,75.6102,0.58,7.80,99.42,8.58
8h 4d 2h,AcQd,1.000,56.47,10.942,80.7394,0.73,10.44,99.27,10.95
8h 4d 2h,AcKd,1.000,62.50,13.1271,87.5158,6.89,13.09,93.11,13.13
8h 4d 2h,AcTh,1.000,41.05,8.20016,83.2426,90.75,8.20,9.25,8.20
8h 4d 2h,AcJh,1.000,50.78,10.0631,82.5636,0.81,9.51,99.19,10.07
8h 4d 2h,AcQh,1.000,59.83,12.6273,87.9462,9.36,12.62,90.64,12.63
8h 4d 2h,AcKh,1.000,65.83,15.3117,96.9176,67.54,15.31,32.46,15.31
8h 4d 2h,AcTs,1.000,37.47,6.58572,73.2423,4.63,6.43,95.37,6.59
8h 4d 2h,AcJs,1.000,46.59,8.31055,74.3234,0.48,7.40,99.52,8.31
8h 4d 2h,AcQs,1.000,56.07,10.7584,79.9497,0.61,10.18,99.39,10.76
8h 4d 2h,AcKs,1.000,62.10,12.9447,86.847,15.20,12.94,84.80,12.94
8h 4d 2h,2d2c,1.000,92.68,46.4654,208.902,99.62,46.47,0.38,45.36
8h 4d 2h,3d3c,1.000,56.71,11.5506,84.8619,82.83,11.56,17.17,11.51
8h 4d 2h,5d5c,1.000,57.74,11.9335,86.1205,33.14,11.93,66.86,11.94
8h 4d 2h,6d6c,1.000,58.24,12.3164,88.1123,12.96,12.28,87.04,12.32
8h 4d 2h,6d5d,1.000,45.62,17.508,159.904,34.34,17.51,65.66,17.51
