Flop,Turn,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,BET 29%,BET 29 EV,BET 13%,BET 13 EV,CHECK%,CHECK EV
Ah 8d 2c,6h,JdTs,0.002,7.55,0.26335,14.529,0.40,-0.89,0.08,-1.09,99.52,0.27
Ah 8d 2c,6h,QdTc,0.002,7.70,0.27269,14.7573,0.25,-1.75,0.07,-1.32,99.68,0.28
Ah 8d 2c,6h,QdJc,0.002,8.39,0.27709,13.7534,0.37,-1.12,0.13,-0.66,99.50,0.28
Ah 8d 2c,6h,Qd9d,0.004,7.53,0.33206,18.3838,0.31,-1.40,0.08,-1.07,99.62,0.34
Ah 8d 2c,6h,QdTd,0.024,7.66,0.27,14.6863,0.25,-1.75,0.08,-1.28,99.67,0.28
Ah 8d 2c,6h,QdJd,0.006,8.48,0.27816,13.6744,0.43,-0.92,0.15,-0.55,99.43,0.28
Ah 8d 2c,6h,QdTh,0.002,8.13,0.28988,14.8478,0.84,-0.52,0.12,-0.32,99.04,0.30
Ah 8d 2c,6h,QdJh,0.002,8.51,0.28623,14.0085,2.42,-0.13,0.49,-0.13,97.08,0.30
Ah 8d 2c,6h,QdTs,0.002,9.19,0.29041,13.1723,0.44,-0.61,0.13,-0.57,99.43,0.30
Ah 8d 2c,6h,QdJs,0.002,9.30,0.29738,13.3268,0.50,-0.76,0.20,-0.22,99.30,0.30
Ah 8d 2c,6h,KdTc,0.001,8.93,0.27775,12.9541,0.18,-2.35,0.06,-1.95,99.76,0.28
Ah 8d 2c,6h,KdJc,0.001,9.26,0.27587,12.4069,0.23,-1.73,0.09,-1.43,99.67,0.28
Ah 8d 2c,6h,KdQc,0.002,9.93,0.28684,12.0346,0.21,-1.89,0.15,-1.07,99.65,0.29
Ah 8d 2c,6h,Kd2d,0.159,14.74,1.4053,39.7183,51.29,1.41,25.40,1.38,23.31,1.41
Ah 8d 2c,6h,Kd3d,0.005,8.29,0.14642,7.36281,0.33,-1.47,0.08,-1.35,99.60,0.15
Ah 8d 2c,6h,Kd4d,0.029,8.33,0.14576,7.29157,0.32,-1.48,0.08,-1.36,99.61,0.15
Ah 8d 2c,6h,Kd5d,0.002,8.41,0.15221,7.54026,0.33,-1.48,0.07,-1.36,99.60,0.16
Ah 8d 2c,6h,Kd6d,0.002,15.97,1.44276,37.6528,0.56,0.61,0.40,0.83,99.04,1.45
Ah 8d 2c,6h,Kd7d,0.002,8.06,0.14487,7.49167,0.38,-1.34,0.07,-1.34,99.55,0.15
Ah 8d 2c,6h,Kd9d,0.003,8.77,0.33002,15.6862,0.21,-1.99,0.07,-1.67,99.72,0.34
Ah 8d 2c,6h,KdTd,0.001,8.89,0.27716,12.9887,0.19,-2.34,0.06,-1.90,99.75,0.28
Ah 8d 2c,6h,KdJd,0.001,8.88,0.27644,12.9705,0.24,-1.69,0.09,-1.48,99.68,0.28
Ah 8d 2c,6h,KdQd,0.001,9.55,0.28624,12.4904,0.23,-1.46,0.15,-1.08,99.62,0.29
Ah 8d 2c,6h,KdTh,0.001,9.37,0.29416,13.0855,0.47,-0.94,0.09,-0.73,99.44,0.30
Ah 8d 2c,6h,KdJh,0.002,9.16,0.2838,12.9064,0.66,-0.58,0.22,-0.57,99.11,0.29
Ah 8d 2c,6h,KdQh,0.002,9.67,0.31348,13.5121,0.44,-0.88,0.21,-0.67,99.35,0.32
Ah 8d 2c,6h,KdTs,0.001,10.38,0.29104,11.6786,0.27,-1.21,0.09,-1.31,99.64,0.30
Ah 8d 2c,6h,KdJs,0.002,10.22,0.28728,11.7092,0.27,-1.36,0.15,-0.96,99.59,0.29
Ah 8d 2c,6h,KdQs,0.002,10.07,0.29912,12.3774,0.23,-1.48,0.17,-0.88,99.59,0.31
Ah 8d 2c,6h,Ad3c,0.002,41.33,4.57678,46.1435,60.81,4.56,15.81,4.59,23.38,4.61
Ah 8d 2c,6h,Ad4c,0.002,41.43,4.60402,46.3047,61.04,4.60,18.49,4.62,20.47,4.61
Ah 8d 2c,6h,Ad5c,0.001,41.68,4.63446,46.3292,47.18,4.62,24.84,4.65,27.98,4.65
Ah 8d 2c,6h,Ad6c,0.001,75.58,19.9143,109.787,0.19,17.05,0.25,19.49,99.56,19.92
Ah 8d 2c,6h,Ad7c,0.001,42.03,4.65837,46.177,72.69,4.66,1.72,4.57,25.58,4.67
Ah 8d 2c,6h,Ad8c,0.118,84.14,26.5666,131.56,77.45,26.57,16.64,26.57,5.91,26.57
Ah 8d 2c,6h,Ad9c,0.002,44.02,5.47429,51.8196,21.60,5.48,22.10,5.49,56.29,5.46
Ah 8d 2c,6h,AdTc,0.002,48.19,6.35029,54.9015,2.11,6.17,13.46,6.34,84.43,6.36
Ah 8d 2c,6h,AdJc,0.003,54.39,8.68456,66.527,0.92,8.13,49.94,8.68,49.14,8.70
Ah 8d 2c,6h,Ad2d,0.062,74.34,18.7744,105.227,1.22,18.28,78.67,18.78,20.11,18.78
Ah 8d 2c,6h,Ad3d,0.038,41.46,4.60792,46.3112,64.11,4.60,19.52,4.63,16.37,4.61
Ah 8d 2c,6h,Ad4d,0.034,41.43,4.59967,46.2605,60.82,4.59,20.78,4.62,18.40,4.61
Ah 8d 2c,6h,Ad5d,0.031,41.61,4.61231,46.1913,40.80,4.59,30.41,4.63,28.78,4.63
Ah 8d 2c,6h,Ad6d,0.001,75.66,20.001,110.146,0.20,17.46,0.37,19.54,99.43,20.01
Ah 8d 2c,6h,Ad7d,0.001,42.24,4.96794,49.002,95.41,4.98,0.56,4.83,4.03,4.76
Ah 8d 2c,6h,Ad9d,0.012,43.76,5.56472,52.9864,56.13,5.58,21.43,5.53,22.43,5.56
Ah 8d 2c,6h,AdTd,0.005,48.28,6.36472,54.9335,2.13,6.18,12.80,6.35,85.07,6.37
Ah 8d 2c,6h,Ad2h,0.010,74.41,18.7884,105.205,0.95,18.17,35.70,18.79,63.35,18.80
Ah 8d 2c,6h,Ad3h,0.002,41.75,4.87498,48.6494,91.49,4.88,2.65,4.83,5.86,4.81
Ah 8d 2c,6h,Ad4h,0.002,41.74,4.87075,48.6247,90.74,4.88,3.65,4.83,5.62,4.80
Ah 8d 2c,6h,Ad5h,0.001,42.06,4.87707,48.318,80.29,4.88,6.85,4.86,12.86,4.86
Ah 8d 2c,6h,Ad7h,0.001,42.51,5.52142,54.1233,15.26,5.35,0.37,5.07,84.37,5.56
Ah 8d 2c,6h,Ad8h,0.105,85.57,25.4097,123.727,75.29,25.41,19.09,25.41,5.62,25.41
Ah 8d 2c,6h,Ad9h,0.001,44.49,6.52073,61.0661,55.03,6.53,0.63,6.09,44.34,6.52
Ah 8d 2c,6h,AdTh,0.002,48.94,7.11689,60.5972,70.89,7.14,2.51,6.97,26.60,7.06
Ah 8d 2c,6h,AdJh,0.003,54.77,8.89985,67.7124,2.46,8.80,56.33,8.89,41.21,8.92
Ah 8d 2c,6h,Ad2s,0.011,74.40,18.8485,105.557,1.20,18.32,54.51,18.85,44.30,18.86
Ah 8d 2c,6h,Ad3s,0.003,41.70,4.6977,46.9439,59.98,4.69,14.91,4.71,25.11,4.72
Ah 8d 2c,6h,Ad4s,0.007,41.68,4.68967,46.8831,59.08,4.68,16.82,4.70,24.10,4.70
Ah 8d 2c,6h,Ad5s,0.001,41.81,4.6421,46.2655,25.65,4.55,6.44,4.59,67.91,4.68
Ah 8d 2c,6h,Ad6s,0.001,75.77,20.0101,110.032,0.20,17.23,0.18,19.56,99.63,20.02
Ah 8d 2c,6h,Ad7s,0.001,42.51,4.83598,47.3983,7.73,4.66,0.84,4.61,91.43,4.85
Ah 8d 2c,6h,Ad8s,0.115,84.66,26.3101,129.482,78.57,26.31,15.68,26.31,5.75,26.32
Ah 8d 2c,6h,Ad9s,0.003,44.84,5.75324,53.4636,3.94,5.66,0.40,5.66,95.66,5.76
Ah 8d 2c,6h,AdTs,0.003,49.55,7.01518,58.9917,1.35,6.77,0.43,6.86,98.22,7.02
Ah 8d 2c,6h,AdJs,0.004,55.33,9.10167,68.5398,0.76,8.47,3.02,9.03,96.22,9.11
Ah 8d 2c,6h,7h7c,0.001,12.33,1.22567,41.4356,98.31,1.23,0.20,0.77,1.49,1.12
Ah 8d 2c,6h,7h7d,0.001,11.95,1.47123,51.2874,98.85,1.48,0.14,0.95,1.01,1.15
Ah 8d 2c,6h,8h8c,0.328,95.39,40.008,174.749,69.46,40.00,27.75,40.03,2.79,40.00
Ah 8d 2c,6h,8h7h,0.188,36.57,11.3679,129.531,79.26,11.37,20.05,11.36,0.69,11.24
Ah 8d 2c,6h,9h9c,0.009,30.45,4.82922,66.0864,99.44,4.83,0.06,4.15,0.50,3.84
Ah 8d 2c,6h,9h9d,0.003,30.21,4.85256,66.9212,99.45,4.86,0.06,4.18,0.49,3.86
Ah 8d 2c,6h,9h8h,0.002,37.67,11.8357,130.914,98.87,11.84,0.73,11.51,0.40,11.30
Ah 8d 2c,6h,ThTc,0.004,31.52,4.56617,60.3521,99.42,4.57,0.09,4.09,0.49,3.49
Ah 8d 2c,6h,ThTd,0.001,31.62,4.57217,60.249,99.39,4.58,0.09,4.12,0.52,3.58
Ah 8d 2c,6h,Th8h,0.015,39.75,11.9241,124.989,98.65,11.93,0.68,11.77,0.67,11.56
Ah 8d 2c,6h,Th9h,0.032,30.26,11.3152,155.782,97.94,11.32,1.62,11.29,0.43,10.92
Ah 8d 2c,6h,JhTc,0.002,6.71,0.25906,16.0935,0.61,-0.93,0.09,-0.88,99.30,0.27
Ah 8d 2c,6h,JhTd,0.003,6.66,0.25723,16.086,0.61,-0.93,0.10,-0.83,99.29,0.27
Ah 8d 2c,6h,Jh8h,0.001,41.28,12.5108,126.281,99.06,12.51,0.45,11.90,0.49,12.27
Ah 8d 2c,6h,Jh9h,0.020,24.30,8.75318,150.119,99.21,8.76,0.51,8.49,0.28,8.06
Ah 8d 2c,6h,JhTh,0.033,25.59,8.37355,136.364,88.08,8.38,11.58,8.36,0.34,7.92
Ah 8d 2c,6h,JhTs,0.002,7.81,0.28171,15.0312,3.19,0.10,0.37,-0.28,96.44,0.29
Ah 8d 2c,6h,QhTc,0.002,7.89,0.31071,16.4125,0.46,-1.18,0.09,-0.92,99.45,0.32
Ah 8d 2c,6h,QhJc,0.002,8.54,0.30592,14.9312,0.90,-0.63,0.19,-0.49,98.91,0.32
Ah 8d 2c,6h,QhTd,0.002,7.85,0.30896,16.4051,0.46,-1.18,0.10,-0.88,99.44,0.32
Ah 8d 2c,6h,QhJd,0.002,8.35,0.30639,15.289,0.91,-0.59,0.18,-0.53,98.90,0.32
Ah 8d 2c,6h,Qh8h,0.012,43.67,12.6344,120.545,94.62,12.64,0.86,12.20,4.52,12.63
Ah 8d 2c,6h,Qh9h,0.003,26.38,9.02675,142.584,98.56,9.03,1.11,8.88,0.33,8.58
Ah 8d 2c,6h,QhTh,0.038,26.46,8.7537,137.833,90.65,8.75,8.96,8.76,0.39,8.30
Ah 8d 2c,6h,QhJh,0.004,27.09,8.99589,138.36,68.03,8.98,31.72,9.03,0.25,8.42
Ah 8d 2c,6h,QhTs,0.002,9.37,0.33132,14.7263,1.46,-0.07,0.25,-0.32,98.29,0.34
Ah 8d 2c,6h,QhJs,0.002,9.44,0.32877,14.5115,1.76,-0.28,0.43,-0.06,97.81,0.34
Ah 8d 2c,6h,KhTc,0.001,9.11,0.31103,14.2187,0.33,-1.51,0.11,-0.77,99.57,0.32
Ah 8d 2c,6h,KhJc,0.001,9.45,0.32044,14.1355,0.52,-0.96,0.17,-0.46,99.31,0.33
Ah 8d 2c,6h,KhQc,0.001,10.11,0.3524,14.5232,0.51,-1.06,0.27,-0.14,99.22,0.36
Ah 8d 2c,6h,KhTd,0.001,9.07,0.30928,14.2061,0.33,-1.51,0.12,-0.73,99.56,0.32
Ah 8d 2c,6h,KhJd,0.001,9.06,0.31884,14.6605,0.52,-0.93,0.16,-0.51,99.32,0.33
Ah 8d 2c,6h,KhQd,0.002,9.73,0.34699,14.8609,0.60,-0.70,0.31,-0.12,99.09,0.35
Ah 8d 2c,6h,Kh2h,0.145,33.63,11.7615,145.713,82.24,11.76,17.29,11.76,0.47,11.33
Ah 8d 2c,6h,Kh3h,0.002,26.81,8.63121,134.15,33.85,8.65,65.78,8.63,0.37,7.94
Ah 8d 2c,6h,Kh4h,0.020,26.85,8.6262,133.858,32.83,8.64,66.80,8.62,0.37,7.94
Ah 8d 2c,6h,Kh5h,0.001,26.89,8.67291,134.407,34.32,8.69,65.31,8.67,0.37,7.98
Ah 8d 2c,6h,Kh7h,0.002,26.66,8.98272,140.389,98.83,8.99,0.83,8.68,0.34,8.40
Ah 8d 2c,6h,Kh8h,0.053,45.86,12.8,116.303,92.45,12.80,1.34,12.55,6.22,12.81
Ah 8d 2c,6h,Kh9h,0.003,27.61,8.95934,135.222,98.69,8.96,0.92,8.83,0.38,8.37
Ah 8d 2c,6h,KhTh,0.001,27.69,8.74825,131.649,66.49,8.75,33.09,8.76,0.42,8.13
Ah 8d 2c,6h,KhJh,0.001,27.54,9.04196,136.802,95.50,9.05,4.25,9.02,0.25,8.05
Ah 8d 2c,6h,KhQh,0.001,28.09,9.07195,134.581,26.82,9.00,72.93,9.10,0.25,8.46
Ah 8d 2c,6h,KhTs,0.001,10.56,0.33249,13.1196,0.71,-0.44,0.21,-0.21,99.09,0.34
Ah 8d 2c,6h,KhJs,0.001,10.40,0.34645,13.8797,0.76,-0.61,0.41,-0.02,98.82,0.36
Ah 8d 2c,6h,KhQs,0.002,10.25,0.3761,15.2925,0.62,-0.71,0.63,0.03,98.76,0.39
Ah 8d 2c,6h,6s6c,0.002,91.98,38.8303,175.904,3.08,38.41,1.11,38.43,95.81,38.85
Ah 8d 2c,6h,6s6d,0.002,91.98,38.8159,175.826,34.20,38.75,14.40,38.73,51.41,38.88
Ah 8d 2c,6h,6s5s,0.003,16.69,1.62315,40.5171,19.18,1.52,34.01,1.64,46.81,1.65
Ah 8d 2c,6h,7s7c,0.001,12.59,0.72353,23.9388,4.92,0.42,0.16,0.05,94.93,0.74
Ah 8d 2c,6h,7s7d,0.001,12.22,0.68586,23.3827,37.40,0.64,0.65,0.24,61.95,0.72
Ah 8d 2c,6h,7s7h,0.001,12.83,1.20369,39.091,98.18,1.21,0.24,0.76,1.58,1.08
Ah 8d 2c,6h,7s6s,0.003,16.88,1.59213,39.3075,45.28,1.58,5.72,1.55,49.00,1.61
Ah 8d 2c,6h,8s8c,0.319,94.47,40.9746,180.723,72.77,40.97,24.85,40.99,2.38,40.96
Ah 8d 2c,6h,8s8h,0.295,95.53,39.3869,171.794,67.63,39.38,29.06,39.40,3.31,39.38
Ah 8d 2c,6h,8s7s,0.165,19.34,2.63661,56.8136,75.21,2.64,23.55,2.64,1.24,2.65
Ah 8d 2c,6h,9s9c,0.000,31.17,3.77029,50.3943,98.19,3.78,0.04,3.16,1.77,3.42
Ah 8d 2c,6h,9s9d,0.000,30.94,3.80378,51.2179,98.39,3.81,0.03,3.22,1.58,3.43
Ah 8d 2c,6h,9s9h,0.000,31.49,5.02163,66.4416,99.43,5.03,0.05,4.05,0.52,3.92
Ah 8d 2c,6h,9s8s,0.001,21.25,2.67105,52.3847,92.81,2.68,6.16,2.54,1.04,2.52
Ah 8d 2c,6h,TsTc,0.000,32.36,3.9857,51.3221,98.86,3.99,0.02,3.07,1.12,3.28
Ah 8d 2c,6h,TsTd,0.001,32.45,3.98609,51.1819,98.79,3.99,0.02,3.10,1.19,3.31
Ah 8d 2c,6h,TsTh,0.001,32.97,5.3579,67.7116,99.53,5.36,0.07,4.42,0.40,3.94
Ah 8d 2c,6h,Ts8s,0.002,23.87,3.04933,53.2346,97.01,3.06,2.39,2.68,0.60,2.75
Ah 8d 2c,6h,Ts9s,0.001,14.59,3.73265,106.598,98.17,3.74,1.25,3.48,0.57,2.94
Ah 8d 2c,6h,JsTc,0.002,6.88,0.26108,15.8044,0.28,-1.72,0.07,-1.27,99.65,0.27
Ah 8d 2c,6h,JsTd,0.002,6.84,0.26029,15.8561,0.28,-1.71,0.07,-1.24,99.65,0.27
Ah 8d 2c,6h,JsTh,0.002,7.22,0.27777,16.0241,1.07,-0.50,0.12,-0.21,98.81,0.29
Ah 8d 2c,6h,Js8s,0.001,25.99,3.07219,49.2517,66.03,3.07,6.37,2.97,27.59,3.09
Ah 8d 2c,6h,Js9s,0.002,6.64,0.35137,22.0465,0.41,-0.95,0.07,-0.66,99.52,0.36
Ah 8d 2c,6h,JsTs,0.002,7.95,0.28316,14.8388,0.53,-0.59,0.12,-0.60,99.36,0.29
Ah 8d 2c,6h,QsTc,0.002,7.69,0.28312,15.3343,0.25,-1.79,0.09,-1.19,99.66,0.29
Ah 8d 2c,6h,QsJc,0.002,8.66,0.29046,13.9802,0.37,-1.16,0.15,-0.63,99.47,0.30
Ah 8d 2c,6h,QsTd,0.002,7.65,0.28254,15.3827,0.25,-1.78,0.09,-1.15,99.66,0.29
Ah 8d 2c,6h,QsJd,0.002,8.47,0.29125,14.3225,0.38,-1.12,0.14,-0.68,99.48,0.30
Ah 8d 2c,6h,QsTh,0.002,8.12,0.30202,15.4908,0.93,-0.51,0.14,-0.13,98.93,0.31
Ah 8d 2c,6h,QsJh,0.002,8.78,0.29814,14.1528,3.08,-0.14,0.71,0.01,96.21,0.31
Ah 8d 2c,6h,Qs8s,0.003,28.48,3.42104,50.045,73.35,3.45,26.05,3.33,0.60,3.35
Ah 8d 2c,6h,Qs9s,0.002,8.86,0.37816,17.7885,0.37,-1.02,0.08,-0.58,99.55,0.38
Ah 8d 2c,6h,QsTs,0.002,9.16,0.30546,13.888,0.46,-0.66,0.14,-0.54,99.40,0.31
Ah 8d 2c,6h,QsJs,0.002,9.55,0.31166,13.6041,0.53,-0.80,0.22,-0.19,99.25,0.32
Ah 8d 2c,6h,KsTc,0.002,8.97,0.28776,13.3675,0.27,-1.71,0.10,-1.16,99.63,0.29
Ah 8d 2c,6h,KsJc,0.002,9.30,0.28834,12.9191,0.38,-1.12,0.18,-0.68,99.43,0.30
Ah 8d 2c,6h,KsQc,0.002,9.96,0.30368,12.7003,0.38,-1.23,0.28,-0.32,99.34,0.31
Ah 8d 2c,6h,KsTd,0.002,8.93,0.28755,13.4218,0.26,-1.71,0.10,-1.12,99.63,0.29
Ah 8d 2c,6h,KsJd,0.002,8.92,0.28845,13.4795,0.38,-1.09,0.17,-0.74,99.45,0.30
Ah 8d 2c,6h,KsQd,0.002,9.58,0.30228,13.1441,0.43,-0.85,0.30,-0.33,99.27,0.31
Ah 8d 2c,6h,KsTh,0.002,9.40,0.29727,13.1754,1.37,-0.38,0.26,-0.07,98.37,0.31
Ah 8d 2c,6h,KsJh,0.002,9.20,0.23742,10.7554,22.07,0.00,1.79,0.09,76.14,0.31
Ah 8d 2c,6h,KsQh,0.002,9.70,0.33228,14.2734,2.38,-0.24,0.99,0.03,96.63,0.35
Ah 8d 2c,6h,Ks2s,0.054,14.79,1.98942,56.0403,66.59,1.98,32.15,2.01,1.26,2.00
Ah 8d 2c,6h,Ks3s,0.002,8.27,0.1628,8.20383,0.74,-0.80,0.16,-0.53,99.11,0.17
Ah 8d 2c,6h,Ks4s,0.002,8.31,0.16304,8.17334,0.70,-0.81,0.15,-0.54,99.14,0.17
Ah 8d 2c,6h,Ks5s,0.002,8.46,0.16649,8.19659,0.61,-0.99,0.13,-0.72,99.26,0.17
Ah 8d 2c,6h,Ks6s,0.002,16.62,1.76225,44.1675,3.76,1.44,95.02,1.78,1.21,1.53
Ah 8d 2c,6h,Ks7s,0.002,8.66,0.18661,8.97949,0.62,-0.87,0.13,-0.73,99.25,0.19
Ah 8d 2c,6h,Ks8s,0.041,31.01,4.19031,56.3075,80.52,4.20,18.59,4.17,0.89,4.10
Ah 8d 2c,6h,Ks9s,0.002,10.12,0.36781,15.1361,0.39,-0.96,0.11,-0.59,99.50,0.37
Ah 8d 2c,6h,KsTs,0.002,10.41,0.30056,12.0258,0.49,-0.59,0.18,-0.57,99.33,0.31
Ah 8d 2c,6h,KsJs,0.002,10.25,0.30533,12.4073,0.54,-0.77,0.30,-0.24,99.16,0.31
Ah 8d 2c,6h,KsQs,0.002,10.10,0.31746,13.0955,0.48,-0.87,0.39,-0.11,99.14,0.32
Ah 8d 2c,6h,As3c,0.002,41.25,5.7411,57.9933,60.11,5.75,38.88,5.74,1.02,5.32
Ah 8d 2c,6h,As4c,0.002,41.35,5.76533,58.0958,59.46,5.77,39.51,5.77,1.03,5.37
Ah 8d 2c,6h,As5c,0.001,41.60,5.79912,58.0814,34.55,5.78,64.43,5.81,1.02,5.41
Ah 8d 2c,6h,As6c,0.001,75.63,19.6591,108.312,0.17,16.65,0.22,19.21,99.61,19.67
Ah 8d 2c,6h,As7c,0.001,42.06,5.68723,56.3404,37.96,5.68,60.73,5.70,1.31,5.39
Ah 8d 2c,6h,As8c,0.104,84.24,26.0142,128.678,71.71,26.02,23.26,26.00,5.02,26.01
Ah 8d 2c,6h,As9c,0.002,44.12,6.50124,61.4035,8.56,6.47,90.13,6.51,1.30,6.04
Ah 8d 2c,6h,AsTc,0.002,48.26,6.89387,59.5185,54.66,6.88,23.96,6.90,21.38,6.92
Ah 8d 2c,6h,AsJc,0.003,54.47,8.84115,67.625,1.68,8.47,73.96,8.85,24.35,8.84
Ah 8d 2c,6h,As2d,0.014,74.36,18.7386,105.006,0.58,17.96,93.19,18.75,6.22,18.70
Ah 8d 2c,6h,As3d,0.002,41.38,5.78292,58.2321,57.54,5.79,41.41,5.78,1.05,5.39
Ah 8d 2c,6h,As4d,0.002,41.35,5.7656,58.098,55.85,5.77,43.13,5.77,1.02,5.37
Ah 8d 2c,6h,As5d,0.001,41.53,5.77885,57.9851,27.14,5.76,71.88,5.79,0.98,5.37
Ah 8d 2c,6h,As6d,0.001,75.72,19.7497,108.672,0.19,17.08,0.27,19.26,99.54,19.76
Ah 8d 2c,6h,As7d,0.001,42.25,5.95413,58.714,98.12,5.96,0.85,5.90,1.03,5.49
Ah 8d 2c,6h,As9d,0.002,43.85,6.54789,62.2213,63.29,6.56,35.51,6.55,1.19,6.02
Ah 8d 2c,6h,AsTd,0.002,48.34,6.91434,59.5955,51.92,6.89,25.41,6.92,22.66,6.96
Ah 8d 2c,6h,AsJd,0.003,54.33,8.77209,67.28,1.66,8.42,80.86,8.79,17.47,8.74
Ah 8d 2c,6h,As2h,0.024,74.41,18.6543,104.452,0.69,17.85,66.81,18.66,32.50,18.66
Ah 8d 2c,6h,As3h,0.002,41.67,6.04706,60.4625,95.66,6.05,3.45,5.97,0.89,5.55
Ah 8d 2c,6h,As4h,0.002,41.66,6.02763,60.2899,97.08,6.03,2.03,5.97,0.89,5.55
Ah 8d 2c,6h,As5h,0.001,41.98,6.01976,59.7532,79.82,6.03,19.16,6.01,1.02,5.61
Ah 8d 2c,6h,As7h,0.001,42.53,6.34151,62.1254,96.71,6.34,0.36,6.16,2.92,6.39
Ah 8d 2c,6h,As8h,0.099,85.66,24.8487,120.868,63.98,24.85,21.67,24.85,14.35,24.84
Ah 8d 2c,6h,As9h,0.001,44.59,7.56898,70.729,98.66,7.57,0.22,7.12,1.12,7.34
Ah 8d 2c,6h,AsTh,0.002,49.00,7.93167,67.4463,97.84,7.93,0.51,7.63,1.65,7.85
Ah 8d 2c,6h,AsJh,0.003,54.85,9.24761,70.254,57.26,9.24,11.40,9.25,31.34,9.26
Ah 8d 2c,6h,As2s,0.024,74.40,18.7258,104.868,0.80,18.00,76.31,18.73,22.89,18.73
Ah 8d 2c,6h,As3s,0.014,41.62,5.85295,58.6007,57.40,5.86,41.45,5.85,1.15,5.52
Ah 8d 2c,6h,As4s,0.017,41.60,5.83674,58.4626,56.88,5.84,42.00,5.85,1.12,5.51
Ah 8d 2c,6h,As5s,0.003,41.73,5.75077,57.4199,35.51,5.73,63.30,5.77,1.19,5.47
Ah 8d 2c,6h,As6s,0.001,75.82,19.742,108.492,0.18,16.84,0.16,19.29,99.66,19.75
Ah 8d 2c,6h,As7s,0.001,42.54,5.7581,56.4015,9.68,5.68,88.64,5.77,1.68,5.64
Ah 8d 2c,6h,As8s,0.108,84.75,25.7702,126.695,71.62,25.78,21.95,25.75,6.43,25.76
Ah 8d 2c,6h,As9s,0.005,44.93,6.62204,61.4066,66.41,6.63,30.21,6.62,3.38,6.40
Ah 8d 2c,6h,AsTs,0.003,49.61,7.5633,63.5238,27.65,7.45,1.58,7.31,70.76,7.61
Ah 8d 2c,7h,6c5c,0.221,18.35,6.15354,139.723,44.49,6.12,55.32,6.19,0.19,4.32
Ah 8d 2c,7h,7c6c,0.129,15.33,2.27246,61.7771,31.52,2.25,66.99,2.29,1.49,2.02
Ah 8d 2c,7h,8c7c,0.185,68.22,16.1848,98.8465,0.28,14.77,97.01,16.19,2.72,16.17
Ah 8d 2c,7h,9c8c,0.001,19.41,3.47478,74.5785,1.96,2.95,97.96,3.49,0.08,1.82
Ah 8d 2c,7h,Tc8c,0.017,21.56,3.30807,63.9401,48.74,3.28,50.89,3.34,0.37,2.35
Ah 8d 2c,7h,Tc9c,0.025,21.58,6.64209,128.272,3.85,6.49,96.01,6.65,0.14,4.94
Ah 8d 2c,7h,Jc8c,0.001,23.72,3.50401,61.5543,67.99,3.49,31.69,3.54,0.32,2.42
Ah 8d 2c,7h,Jc9c,0.003,13.36,2.6681,83.1997,17.02,2.63,82.21,2.68,0.77,2.32
Ah 8d 2c,7h,JcTc,0.022,14.53,2.35235,67.4467,17.39,2.27,81.80,2.37,0.82,2.21
Ah 8d 2c,7h,JcTd,0.003,14.13,2.3625,69.6412,2.86,2.05,96.79,2.37,0.36,2.19
Ah 8d 2c,7h,JcTh,0.002,14.53,3.21229,92.1389,6.32,3.08,93.39,3.22,0.28,2.56
Ah 8d 2c,7h,JcTs,0.002,15.14,2.76004,75.9493,3.57,2.43,96.06,2.77,0.37,2.22
Ah 8d 2c,7h,Qc8c,0.011,26.45,3.79997,59.8629,42.64,3.80,57.09,3.81,0.26,2.34
Ah 8d 2c,7h,Qc9c,0.003,6.98,0.19623,11.7194,0.80,-0.72,0.14,-0.69,99.06,0.20
Ah 8d 2c,7h,QcTc,0.006,6.70,0.17397,10.8207,0.69,-0.82,0.28,-0.54,99.03,0.18
Ah 8d 2c,7h,QcJc,0.005,7.70,0.15784,8.53786,0.40,-1.18,0.30,-0.66,99.30,0.17
Ah 8d 2c,7h,QcTd,0.002,6.66,0.16687,10.4345,0.68,-0.79,0.28,-0.58,99.04,0.18
Ah 8d 2c,7h,QcJd,0.002,7.44,0.15422,8.63972,0.33,-1.39,0.25,-0.90,99.42,0.16
Ah 8d 2c,7h,QcTh,0.002,7.10,0.22529,13.2181,43.62,0.20,40.42,0.25,15.96,0.23
Ah 8d 2c,7h,QcJh,0.002,7.68,0.1488,8.07022,22.66,0.14,28.63,0.08,48.70,0.19
Ah 8d 2c,7h,QcTs,0.002,8.05,0.20493,10.6134,1.45,-0.32,0.61,0.06,97.94,0.21
Ah 8d 2c,7h,QcJs,0.002,8.46,0.18981,9.3524,0.73,-0.70,0.45,-0.17,98.83,0.20
Ah 8d 2c,7h,Kc3c,0.008,7.16,0.039,2.26938,34.21,-0.02,6.06,-0.02,59.73,0.08
Ah 8d 2c,7h,Kc4c,0.030,7.22,0.04875,2.81241,15.11,-0.07,2.60,-0.04,82.29,0.07
Ah 8d 2c,7h,Kc5c,0.003,7.12,0.19259,11.2671,86.77,0.20,7.48,0.18,5.76,0.09
Ah 8d 2c,7h,Kc6c,0.002,7.18,0.05143,2.98355,32.61,0.00,3.16,-0.01,64.24,0.08
Ah 8d 2c,7h,Kc7c,0.002,15.64,2.32323,61.887,2.62,1.99,96.76,2.34,0.62,1.84
