Flop,Turn,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,BET 7%,BET 7 EV,BET 3%,BET 3 EV,CHECK%,CHECK EV
Ah 8d 2c,3c,QsJd,0.781,20.03,0.28889,24.034,2.32,0.26,6.08,0.28,91.60,0.29
Ah 8d 2c,3c,QsTh,0.692,17.79,0.27029,25.3181,3.12,0.24,23.90,0.27,72.98,0.27
Ah 8d 2c,3c,QsJh,0.689,20.14,0.29582,24.4785,3.52,0.27,20.65,0.30,75.83,0.30
Ah 8d 2c,3c,Qs8s,0.927,56.92,2.74071,80.2455,0.11,1.81,0.13,2.53,99.75,2.74
Ah 8d 2c,3c,Qs9s,0.977,14.93,0.31642,35.3113,4.96,0.30,8.39,0.32,86.65,0.32
Ah 8d 2c,3c,QsTs,0.769,17.55,0.25958,24.6532,2.14,0.23,4.74,0.25,93.12,0.26
Ah 8d 2c,3c,QsJs,0.809,19.79,0.27765,23.3819,1.71,0.23,3.12,0.26,95.17,0.28
Ah 8d 2c,3c,KsTc,0.879,31.12,0.60284,32.2899,0.22,0.16,0.22,0.40,99.56,0.60
Ah 8d 2c,3c,KsJc,0.983,34.73,0.82438,39.5599,0.14,0.21,0.14,0.45,99.71,0.83
Ah 8d 2c,3c,KsQc,0.992,38.24,1.05964,46.1795,0.11,0.23,0.10,0.48,99.80,1.06
Ah 8d 2c,3c,KsTd,0.831,30.95,0.58834,31.6857,0.17,0.05,0.18,0.35,99.65,0.59
Ah 8d 2c,3c,KsJd,0.983,34.56,0.80566,38.8509,0.13,0.11,0.13,0.41,99.75,0.81
Ah 8d 2c,3c,KsQd,0.992,38.02,1.03726,45.4644,0.09,0.11,0.09,0.43,99.82,1.04
Ah 8d 2c,3c,KsTh,0.858,30.95,0.58832,31.6822,0.17,0.05,0.18,0.36,99.64,0.59
Ah 8d 2c,3c,KsJh,0.980,34.66,0.81133,39.0137,0.13,0.13,0.13,0.43,99.74,0.81
Ah 8d 2c,3c,KsQh,0.992,38.04,1.03653,45.4096,0.09,0.11,0.09,0.43,99.82,1.04
Ah 8d 2c,3c,Ks2s,0.695,42.84,1.7083,66.4602,0.17,1.42,0.19,1.27,99.64,1.71
Ah 8d 2c,3c,Ks3s,0.849,43.48,1.78486,68.4247,0.23,1.65,0.25,1.40,99.52,1.79
Ah 8d 2c,3c,Ks4s,0.819,28.80,1.15909,67.0699,55.11,1.16,40.80,1.16,4.09,1.15
Ah 8d 2c,3c,Ks5s,0.932,28.84,1.06815,61.7232,63.34,1.07,30.94,1.07,5.72,1.07
Ah 8d 2c,3c,Ks6s,0.974,22.64,0.27627,20.335,0.85,0.15,1.19,0.25,97.96,0.28
Ah 8d 2c,3c,Ks7s,0.982,23.67,0.29072,20.4677,0.71,0.21,0.79,0.26,98.50,0.29
Ah 8d 2c,3c,Ks8s,0.842,57.51,2.83328,82.1117,0.11,1.81,0.12,2.67,99.77,2.83
Ah 8d 2c,3c,Ks9s,0.989,26.80,0.42319,26.3132,0.25,0.11,0.28,0.26,99.47,0.42
Ah 8d 2c,3c,KsTs,0.962,30.69,0.58512,31.78,0.16,0.04,0.17,0.34,99.67,0.59
Ah 8d 2c,3c,KsJs,0.984,34.29,0.7877,38.2853,0.12,0.07,0.12,0.39,99.75,0.79
Ah 8d 2c,3c,KsQs,0.992,37.83,1.02708,45.2529,0.09,0.09,0.09,0.41,99.82,1.03
Ah 8d 2c,3c,As4c,0.895,82.12,5.69251,115.529,0.12,5.02,0.43,5.54,99.45,5.69
Ah 8d 2c,3c,As5c,0.857,83.94,5.8894,116.939,0.14,5.31,0.50,5.76,99.35,5.89
Ah 8d 2c,3c,As6c,0.884,83.70,5.76107,114.715,0.13,5.24,0.61,5.63,99.26,5.76
Ah 8d 2c,3c,As7c,0.782,85.18,5.97773,116.961,0.21,5.62,1.00,5.90,98.79,5.98
Ah 8d 2c,3c,As8c,0.522,95.87,9.23412,160.525,78.06,9.24,13.73,9.23,8.21,9.23
Ah 8d 2c,3c,As9c,0.589,87.27,6.40092,122.238,1.52,6.32,48.53,6.40,49.95,6.40
Ah 8d 2c,3c,AsTc,0.676,88.53,6.73643,126.824,4.07,6.70,60.60,6.74,35.32,6.74
Ah 8d 2c,3c,AsJc,0.701,89.30,6.97081,130.104,32.42,6.97,52.09,6.97,15.50,6.96
Ah 8d 2c,3c,As2d,0.614,90.55,7.3023,134.409,1.49,7.21,28.52,7.30,69.99,7.30
Ah 8d 2c,3c,As3d,0.904,93.13,8.21337,146.983,26.78,8.21,48.25,8.21,24.97,8.22
Ah 8d 2c,3c,As4d,0.900,81.95,5.65193,114.946,0.12,4.96,0.43,5.51,99.45,5.65
Ah 8d 2c,3c,As5d,0.863,83.71,5.83689,116.215,0.15,5.26,0.51,5.71,99.35,5.84
Ah 8d 2c,3c,As6d,0.887,83.40,5.69434,113.799,0.14,5.18,0.63,5.58,99.23,5.70
Ah 8d 2c,3c,As7d,0.814,84.83,5.88951,115.714,0.34,5.57,1.59,5.88,98.07,5.89
Ah 8d 2c,3c,As9d,0.592,86.99,6.33425,121.363,1.89,6.27,15.35,6.33,82.75,6.34
Ah 8d 2c,3c,AsTd,0.700,88.21,6.67814,126.179,5.73,6.65,35.99,6.68,58.28,6.68
Ah 8d 2c,3c,AsJd,0.731,88.99,6.90366,129.29,28.41,6.90,35.85,6.90,35.74,6.90
Ah 8d 2c,3c,As2h,0.617,90.54,7.299,134.355,1.47,7.21,37.53,7.30,61.00,7.30
Ah 8d 2c,3c,As3h,0.906,93.12,8.20765,146.903,25.35,8.20,51.53,8.21,23.11,8.21
Ah 8d 2c,3c,As4h,0.898,81.95,5.65094,114.924,0.13,4.97,0.43,5.51,99.45,5.65
Ah 8d 2c,3c,As5h,0.846,83.71,5.8354,116.183,0.15,5.26,0.51,5.71,99.34,5.84
Ah 8d 2c,3c,As6h,0.868,83.38,5.69089,113.753,0.14,5.18,0.62,5.58,99.24,5.69
Ah 8d 2c,3c,As7h,0.710,84.81,5.88834,115.715,0.33,5.57,1.53,5.87,98.13,5.89
Ah 8d 2c,3c,As8h,0.442,95.68,9.41299,163.958,98.15,9.41,0.91,9.35,0.94,9.40
Ah 8d 2c,3c,As9h,0.525,87.03,6.35322,121.663,1.61,6.28,6.68,6.35,91.71,6.35
Ah 8d 2c,3c,AsTh,0.678,88.21,6.67848,126.178,5.70,6.65,33.03,6.68,61.28,6.68
Ah 8d 2c,3c,AsJh,0.682,89.04,6.89942,129.15,23.28,6.90,35.21,6.90,41.51,6.90
Ah 8d 2c,3c,As2s,0.675,90.55,7.2963,134.298,1.71,7.22,29.62,7.30,68.67,7.30
Ah 8d 2c,3c,As3s,0.789,93.12,8.20281,146.822,42.92,8.20,20.50,8.20,36.58,8.21
Ah 8d 2c,3c,As4s,0.777,81.92,5.64221,114.791,0.12,4.97,0.43,5.50,99.45,5.64
Ah 8d 2c,3c,As5s,0.769,83.62,5.82397,116.08,0.14,5.25,0.51,5.69,99.35,5.83
Ah 8d 2c,3c,As6s,0.804,83.31,5.69201,113.869,0.14,5.17,0.61,5.57,99.25,5.69
Ah 8d 2c,3c,As7s,0.639,84.70,5.89421,115.987,0.32,5.57,1.47,5.87,98.21,5.90
Ah 8d 2c,3c,As8s,0.442,95.66,9.44016,164.481,98.58,9.44,0.70,9.35,0.72,9.41
Ah 8d 2c,3c,As9s,0.560,86.75,6.33102,121.632,1.83,6.27,9.08,6.33,89.09,6.33
Ah 8d 2c,3c,AsTs,0.710,88.15,6.67327,126.166,6.08,6.64,32.53,6.68,61.39,6.67
Ah 8d 2c,4c,6c5c,0.442,38.32,4.10083,178.358,81.41,4.10,15.44,4.10,3.15,4.07
Ah 8d 2c,4c,7c6c,0.496,32.23,3.19436,165.178,45.15,3.19,52.56,3.20,2.29,3.17
Ah 8d 2c,4c,8c7c,0.671,62.25,3.84086,102.829,0.89,3.71,0.97,3.84,98.14,3.84
Ah 8d 2c,4c,9c8c,0.916,63.54,3.90564,102.452,0.55,3.70,0.62,3.88,98.83,3.91
Ah 8d 2c,4c,Tc8c,0.763,64.51,4.03092,104.146,0.57,3.82,2.32,4.03,97.11,4.03
Ah 8d 2c,4c,Tc9c,0.435,28.07,2.31707,137.6,34.82,2.32,63.96,2.32,1.22,2.24
Ah 8d 2c,4c,Jc8c,0.769,65.53,4.1382,105.244,0.40,3.81,31.48,4.14,68.12,4.14
Ah 8d 2c,4c,Jc9c,0.533,29.50,2.32283,131.248,33.50,2.32,65.50,2.32,1.00,2.20
Ah 8d 2c,4c,JcTc,0.517,30.61,2.38049,129.599,81.51,2.38,17.81,2.38,0.68,2.17
Ah 8d 2c,4c,JcTd,0.737,12.88,0.3555,45.9937,8.09,0.34,47.96,0.36,43.95,0.36
Ah 8d 2c,4c,JcTh,0.715,12.88,0.35831,46.3509,8.59,0.34,43.80,0.36,47.61,0.36
Ah 8d 2c,4c,JcTs,0.726,12.73,0.3389,44.3541,6.53,0.32,45.16,0.34,48.31,0.34
Ah 8d 2c,4c,Qc8c,0.884,66.45,4.25392,106.695,0.32,3.85,51.63,4.25,48.04,4.26
Ah 8d 2c,4c,Qc9c,0.815,32.89,2.34749,118.96,67.99,2.35,31.14,2.35,0.87,2.19
Ah 8d 2c,4c,QcTc,0.396,34.71,2.40595,115.522,72.35,2.41,27.04,2.41,0.61,2.16
Ah 8d 2c,4c,QcJc,0.491,36.57,2.41076,109.877,85.97,2.41,13.47,2.41,0.57,2.14
Ah 8d 2c,4c,QcTd,0.801,18.00,0.34583,32.0167,7.85,0.32,52.46,0.35,39.69,0.35
Ah 8d 2c,4c,QcJd,0.811,20.32,0.35563,29.1647,21.37,0.36,57.13,0.36,21.50,0.35
Ah 8d 2c,4c,QcTh,0.798,18.01,0.34892,32.2917,8.34,0.32,47.05,0.35,44.61,0.35
Ah 8d 2c,4c,QcJh,0.765,20.43,0.37362,30.4773,28.67,0.37,53.14,0.38,18.19,0.37
Ah 8d 2c,4c,QcTs,0.782,17.75,0.32889,30.8762,6.07,0.30,56.91,0.33,37.02,0.33
Ah 8d 2c,4c,QcJs,0.824,20.06,0.32996,27.409,19.71,0.33,56.17,0.33,24.13,0.32
Ah 8d 2c,4c,Kc3c,0.460,42.90,3.27033,127.044,98.50,3.27,0.95,3.25,0.55,3.12
Ah 8d 2c,4c,Kc5c,0.419,43.17,3.26479,126.041,98.77,3.27,0.74,3.23,0.49,3.08
Ah 8d 2c,4c,Kc6c,0.677,38.64,2.48555,107.197,98.19,2.49,0.96,2.46,0.85,2.37
Ah 8d 2c,4c,Kc7c,0.845,39.63,2.44677,102.911,95.09,2.45,3.46,2.44,1.45,2.39
Ah 8d 2c,4c,Kc8c,0.805,67.54,4.43177,109.363,0.25,3.92,9.04,4.43,90.71,4.43
Ah 8d 2c,4c,Kc9c,0.956,42.77,2.43775,94.9901,57.56,2.44,37.53,2.44,4.91,2.41
Ah 8d 2c,4c,KcTc,0.791,45.47,2.4978,91.5549,19.13,2.49,29.13,2.50,51.74,2.50
Ah 8d 2c,4c,KcJc,0.970,48.36,2.6498,91.3247,0.43,2.51,0.76,2.53,98.81,2.65
Ah 8d 2c,4c,KcQc,0.984,51.13,2.81237,91.6782,0.18,2.49,0.32,2.54,99.50,2.81
Ah 8d 2c,4c,KcTd,0.976,31.42,0.65708,34.8559,0.39,0.48,0.40,0.47,99.21,0.66
Ah 8d 2c,4c,KcJd,0.987,35.05,0.87456,41.5849,0.19,0.52,0.19,0.49,99.61,0.88
Ah 8d 2c,4c,KcQd,0.991,38.53,1.10731,47.8932,0.12,0.49,0.11,0.48,99.77,1.11
Ah 8d 2c,4c,KcTh,0.975,31.42,0.65717,34.8583,0.40,0.48,0.41,0.47,99.20,0.66
Ah 8d 2c,4c,KcJh,0.985,35.15,0.88011,41.7353,0.20,0.54,0.20,0.51,99.60,0.88
Ah 8d 2c,4c,KcQh,0.991,38.55,1.10637,47.8291,0.12,0.49,0.11,0.48,99.77,1.11
Ah 8d 2c,4c,KcTs,0.979,31.16,0.65382,34.9658,0.35,0.46,0.35,0.45,99.30,0.66
Ah 8d 2c,4c,KcJs,0.987,34.79,0.85765,41.0905,0.19,0.49,0.19,0.46,99.63,0.86
Ah 8d 2c,4c,KcQs,0.992,38.34,1.09716,47.6916,0.11,0.48,0.11,0.46,99.78,1.10
Ah 8d 2c,4c,Ac3c,0.795,86.27,6.88514,133.009,0.68,6.65,23.98,6.89,75.34,6.89
Ah 8d 2c,4c,Ac5c,0.707,87.89,7.09544,134.544,1.30,6.97,30.93,7.10,67.78,7.10
Ah 8d 2c,4c,Ac6c,0.770,87.74,6.96817,132.366,1.34,6.83,80.01,6.97,18.65,6.97
Ah 8d 2c,4c,Ac7c,0.546,88.85,7.18122,134.71,1.70,7.10,96.39,7.18,1.91,7.14
Ah 8d 2c,4c,Ac8c,0.342,97.35,10.1679,174.086,98.37,10.17,1.13,10.10,0.50,10.13
Ah 8d 2c,4c,Ac9c,0.502,90.71,7.69577,141.394,52.53,7.70,46.43,7.70,1.04,7.55
Ah 8d 2c,4c,AcTc,0.691,91.70,8.03839,146.093,88.00,8.04,11.29,8.04,0.70,7.84
Ah 8d 2c,4c,Ac2d,0.616,90.83,7.39785,135.75,1.07,7.28,95.79,7.40,3.14,7.39
Ah 8d 2c,4c,Ac3d,0.913,81.73,5.62799,114.765,0.10,4.98,0.39,5.45,99.50,5.63
Ah 8d 2c,4c,Ac4d,0.908,93.60,8.37425,149.11,24.27,8.37,57.19,8.38,18.54,8.37
Ah 8d 2c,4c,Ac5d,0.871,83.84,5.89401,117.167,0.14,5.40,0.45,5.74,99.40,5.90
Ah 8d 2c,4c,Ac6d,0.900,83.55,5.74687,114.642,0.14,5.30,0.59,5.62,99.27,5.75
Ah 8d 2c,4c,Ac7d,0.852,85.04,5.94333,116.484,0.33,5.65,1.43,5.92,98.24,5.94
Ah 8d 2c,4c,Ac9d,0.614,87.20,6.41508,122.612,1.52,6.34,7.38,6.41,91.10,6.42
Ah 8d 2c,4c,AcTd,0.695,88.47,6.77262,127.591,2.92,6.71,77.46,6.77,19.62,6.77
Ah 8d 2c,4c,AcJd,0.728,89.29,7.0079,130.81,14.57,6.99,70.14,7.01,15.29,7.01
Ah 8d 2c,4c,Ac2h,0.622,90.82,7.39604,135.724,1.06,7.28,96.09,7.40,2.85,7.39
Ah 8d 2c,4c,Ac3h,0.915,81.73,5.62679,114.739,0.11,4.98,0.40,5.45,99.50,5.63
Ah 8d 2c,4c,Ac4h,0.906,93.59,8.3688,149.032,22.82,8.36,58.96,8.37,18.22,8.37
Ah 8d 2c,4c,Ac5h,0.846,83.85,5.89343,117.149,0.14,5.40,0.46,5.74,99.40,5.89
Ah 8d 2c,4c,Ac6h,0.885,83.54,5.74306,114.583,0.13,5.29,0.58,5.61,99.29,5.74
Ah 8d 2c,4c,Ac7h,0.793,85.03,5.94135,116.462,0.32,5.65,1.40,5.92,98.28,5.94
Ah 8d 2c,4c,Ac8h,0.537,95.90,9.46356,164.477,98.41,9.46,0.78,9.38,0.81,9.44
Ah 8d 2c,4c,Ac9h,0.542,87.25,6.43334,122.897,1.26,6.34,5.70,6.42,93.04,6.44
Ah 8d 2c,4c,AcTh,0.675,88.47,6.77252,127.584,2.89,6.71,78.87,6.77,18.24,6.77
Ah 8d 2c,4c,AcJh,0.671,89.33,7.00397,130.679,13.10,6.98,73.93,7.01,12.97,7.00
Ah 8d 2c,4c,Ac2s,0.687,90.83,7.39401,135.678,1.20,7.28,95.39,7.40,3.42,7.39
Ah 8d 2c,4c,Ac3s,0.820,81.70,5.61864,114.615,0.10,4.99,0.39,5.43,99.50,5.62
Ah 8d 2c,4c,Ac4s,0.800,93.59,8.36373,148.943,38.79,8.36,23.43,8.36,37.78,8.37
Ah 8d 2c,4c,Ac5s,0.807,83.76,5.88141,117.034,0.14,5.40,0.45,5.72,99.41,5.88
Ah 8d 2c,4c,Ac6s,0.840,83.47,5.73827,114.581,0.13,5.29,0.58,5.61,99.28,5.74
Ah 8d 2c,4c,Ac7s,0.713,84.91,5.93838,116.561,0.33,5.64,1.47,5.92,98.19,5.94
Ah 8d 2c,4c,Ac8s,0.535,95.87,9.48919,164.968,98.72,9.49,0.63,9.38,0.65,9.45
Ah 8d 2c,4c,Ac9s,0.596,86.97,6.41167,122.877,1.40,6.34,8.02,6.40,90.59,6.41
Ah 8d 2c,4c,AcTs,0.721,88.41,6.76785,127.581,3.08,6.71,73.51,6.77,23.40,6.77
Ah 8d 2c,4c,AcJs,0.715,89.23,7.00835,130.904,13.79,6.99,64.36,7.01,21.85,7.01
Ah 8d 2c,4c,6d6c,0.713,44.99,1.75444,64.9968,0.29,1.57,0.29,1.48,99.42,1.76
Ah 8d 2c,4c,6d5d,0.418,23.72,2.60357,182.899,73.10,2.60,24.88,2.60,2.02,2.56
Ah 8d 2c,4c,7d7c,0.661,46.11,1.79719,64.9593,0.24,1.43,0.24,1.57,99.52,1.80
Ah 8d 2c,4c,7d6d,0.448,15.61,1.56364,166.896,52.65,1.56,44.74,1.57,2.61,1.54
Ah 8d 2c,4c,9d9c,0.690,58.73,2.98739,84.7733,0.12,1.95,0.42,2.95,99.46,2.99
Ah 8d 2c,4c,TdTc,0.828,60.91,3.1809,87.0403,0.10,1.97,0.10,3.09,99.79,3.18
Ah 8d 2c,4c,Td9d,0.414,9.63,0.4435,76.7656,3.40,0.43,9.31,0.43,87.29,0.44
Ah 8d 2c,4c,JdTc,0.727,12.87,0.36445,47.2068,19.43,0.36,40.39,0.36,40.18,0.37
Ah 8d 2c,4c,Jd9d,0.515,11.40,0.43161,63.1148,9.74,0.42,19.75,0.44,70.50,0.43
Ah 8d 2c,4c,JdTd,0.456,12.69,0.29787,39.1157,4.13,0.28,50.12,0.30,45.75,0.30
Ah 8d 2c,4c,JdTh,0.729,12.74,0.30728,40.1917,4.34,0.29,58.75,0.31,36.91,0.31
Ah 8d 2c,4c,JdTs,0.726,12.59,0.2868,37.9581,3.39,0.26,55.67,0.29,40.95,0.29
Ah 8d 2c,4c,QdTc,0.802,17.96,0.33806,31.3801,19.98,0.34,26.20,0.34,53.81,0.34
Ah 8d 2c,4c,QdJc,0.812,20.27,0.3358,27.6143,30.56,0.34,40.41,0.34,29.03,0.33
Ah 8d 2c,4c,Qd9d,0.773,15.59,0.39859,42.5981,7.74,0.37,8.63,0.39,83.63,0.40
Ah 8d 2c,4c,QdTd,0.430,17.77,0.27405,25.706,3.29,0.25,13.62,0.27,83.09,0.28
Ah 8d 2c,4c,QdJd,0.537,20.08,0.29568,24.5462,2.30,0.25,7.30,0.28,90.40,0.30
Ah 8d 2c,4c,QdTh,0.792,17.82,0.28177,26.3468,3.59,0.26,33.26,0.28,63.15,0.28
Ah 8d 2c,4c,QdJh,0.760,20.24,0.30861,25.4119,3.77,0.28,30.07,0.31,66.16,0.31
Ah 8d 2c,4c,QdTs,0.771,17.57,0.26452,25.0968,2.70,0.23,11.72,0.26,85.58,0.27
Ah 8d 2c,4c,QdJs,0.820,19.87,0.2868,24.0584,1.83,0.24,4.28,0.27,93.89,0.29
Ah 8d 2c,4c,KdTc,0.977,31.41,0.62096,32.9501,0.30,0.34,0.30,0.47,99.40,0.62
Ah 8d 2c,4c,KdJc,0.988,34.99,0.84192,40.107,0.17,0.38,0.17,0.51,99.66,0.84
Ah 8d 2c,4c,KdQc,0.992,38.46,1.07622,46.6382,0.12,0.41,0.11,0.54,99.77,1.08
Ah 8d 2c,4c,Kd2d,0.527,42.99,1.72592,66.9083,0.18,1.50,0.21,1.31,99.61,1.73
Ah 8d 2c,4c,Kd3d,0.381,28.56,1.25002,72.9573,65.98,1.25,32.43,1.25,1.59,1.15
Ah 8d 2c,4c,Kd4d,0.330,44.80,1.90991,71.0531,0.21,1.74,0.24,1.53,99.55,1.91
Ah 8d 2c,4c,Kd5d,0.337,28.87,1.24364,71.7948,80.17,1.25,17.63,1.25,2.21,1.17
Ah 8d 2c,4c,Kd6d,0.619,22.81,0.35799,26.1594,1.96,0.32,13.94,0.35,84.10,0.36
Ah 8d 2c,4c,Kd7d,0.820,24.08,0.36595,25.324,0.92,0.28,1.02,0.33,98.07,0.37
Ah 8d 2c,4c,Kd9d,0.954,27.94,0.46734,27.8801,0.45,0.28,0.50,0.42,99.04,0.47
Ah 8d 2c,4c,KdTd,0.861,31.24,0.60738,32.4022,0.21,0.21,0.22,0.43,99.56,0.61
Ah 8d 2c,4c,KdJd,0.977,34.82,0.82241,39.366,0.15,0.29,0.15,0.47,99.70,0.82
Ah 8d 2c,4c,KdQd,0.987,38.24,1.05254,45.8699,0.11,0.30,0.10,0.48,99.80,1.05
Ah 8d 2c,4c,KdTh,0.976,31.24,0.60741,32.4014,0.22,0.21,0.22,0.43,99.56,0.61
Ah 8d 2c,4c,KdJh,0.986,34.92,0.82781,39.5151,0.15,0.31,0.15,0.48,99.69,0.83
Ah 8d 2c,4c,KdQh,0.992,38.26,1.0523,45.8369,0.11,0.30,0.10,0.49,99.79,1.05
Ah 8d 2c,4c,KdTs,0.980,30.99,0.60518,32.5516,0.20,0.19,0.21,0.41,99.59,0.61
Ah 8d 2c,4c,KdJs,0.988,34.55,0.80534,38.8458,0.14,0.26,0.14,0.45,99.71,0.81
Ah 8d 2c,4c,KdQs,0.992,38.05,1.04297,45.6841,0.10,0.29,0.10,0.47,99.80,1.04
Ah 8d 2c,4c,Ad3c,0.911,81.72,5.60502,114.312,0.10,4.84,0.37,5.42,99.53,5.61
Ah 8d 2c,4c,Ad5c,0.868,83.82,5.86991,116.72,0.14,5.31,0.46,5.72,99.40,5.87
Ah 8d 2c,4c,Ad6c,0.898,83.58,5.72621,114.189,0.13,5.21,0.60,5.60,99.26,5.73
Ah 8d 2c,4c,Ad7c,0.833,85.05,5.93882,116.384,0.22,5.59,0.97,5.86,98.81,5.94
Ah 8d 2c,4c,Ad8c,0.537,95.72,9.16125,159.518,79.95,9.16,10.90,9.16,9.15,9.15
Ah 8d 2c,4c,Ad9c,0.612,87.10,6.36139,121.73,1.45,6.28,47.17,6.36,51.37,6.36
Ah 8d 2c,4c,AdTc,0.682,88.35,6.69993,126.389,3.59,6.65,51.88,6.70,44.53,6.70
Ah 8d 2c,4c,AdJc,0.700,89.13,6.93392,129.661,34.42,6.93,48.47,6.94,17.11,6.92
Ah 8d 2c,4c,Ad2d,0.460,90.49,7.28087,134.103,1.50,7.19,31.07,7.28,67.43,7.28
Ah 8d 2c,4c,Ad3d,0.779,81.55,5.56564,113.749,0.10,4.80,0.37,5.39,99.53,5.57
Ah 8d 2c,4c,Ad4d,0.771,93.26,8.23991,147.265,31.79,8.24,45.21,8.24,23.00,8.24
Ah 8d 2c,4c,Ad5d,0.682,83.60,5.81831,116,0.14,5.24,0.47,5.68,99.40,5.82
Ah 8d 2c,4c,Ad6d,0.757,83.27,5.66164,113.323,0.14,5.14,0.60,5.55,99.26,5.66
Ah 8d 2c,4c,Ad7d,0.517,84.70,5.84826,115.073,0.34,5.53,1.52,5.85,98.14,5.85
Ah 8d 2c,4c,Ad9d,0.503,86.83,6.29811,120.894,1.87,6.24,20.44,6.30,77.69,6.30
Ah 8d 2c,4c,AdTd,0.698,88.03,6.63943,125.698,5.81,6.62,33.19,6.64,61.00,6.64
Ah 8d 2c,4c,Ad2h,0.669,90.48,7.27699,134.046,1.49,7.19,37.61,7.28,60.90,7.28
Ah 8d 2c,4c,Ad3h,0.916,81.55,5.56463,113.726,0.10,4.80,0.37,5.39,99.53,5.57
Ah 8d 2c,4c,Ad4h,0.911,93.24,8.23393,147.177,28.44,8.23,50.32,8.24,21.25,8.23
Ah 8d 2c,4c,Ad5h,0.857,83.60,5.81763,115.981,0.14,5.24,0.47,5.68,99.39,5.82
Ah 8d 2c,4c,Ad6h,0.885,83.27,5.65849,113.257,0.14,5.14,0.59,5.54,99.27,5.66
Ah 8d 2c,4c,Ad7h,0.807,84.69,5.84746,115.077,0.33,5.52,1.47,5.84,98.20,5.85
Ah 8d 2c,4c,Ad8h,0.458,95.53,9.37821,163.619,98.54,9.38,0.67,9.25,0.79,9.34
Ah 8d 2c,4c,Ad9h,0.545,86.86,6.31424,121.162,1.55,6.25,6.50,6.31,91.95,6.32
Ah 8d 2c,4c,AdTh,0.687,88.04,6.64034,125.707,5.63,6.62,29.24,6.64,65.13,6.64
Ah 8d 2c,4c,AdJh,0.677,88.87,6.86493,128.748,26.69,6.86,33.64,6.87,39.67,6.86
Ah 8d 2c,4c,Ad2s,0.718,90.48,7.27492,134,1.73,7.20,30.33,7.28,67.94,7.28
Ah 8d 2c,4c,Ad3s,0.831,81.52,5.55594,113.591,0.10,4.80,0.37,5.37,99.53,5.56
Ah 8d 2c,4c,Ad4s,0.828,93.24,8.22977,147.105,47.62,8.23,18.77,8.23,33.61,8.23
Ah 8d 2c,4c,Ad5s,0.815,83.51,5.80517,115.857,0.14,5.23,0.46,5.66,99.40,5.81
Ah 8d 2c,4c,Ad6s,0.842,83.20,5.65358,113.256,0.14,5.14,0.60,5.54,99.26,5.65
Ah 8d 2c,4c,Ad7s,0.731,84.57,5.84149,115.117,0.35,5.52,1.56,5.84,98.09,5.84
Ah 8d 2c,4c,Ad8s,0.461,95.50,9.40263,164.099,98.80,9.40,0.55,9.25,0.65,9.35
Ah 8d 2c,4c,Ad9s,0.594,86.57,6.29376,121.17,1.68,6.24,8.92,6.29,89.40,6.30
Ah 8d 2c,4c,AdTs,0.730,87.98,6.63476,125.692,6.50,6.61,27.09,6.64,66.41,6.64
Ah 8d 2c,4c,AdJs,0.712,88.76,6.86962,128.987,27.27,6.87,30.97,6.87,41.75,6.87
Ah 8d 2c,4c,6h6c,0.720,45.06,1.75849,65.048,0.29,1.58,0.29,1.48,99.42,1.76
Ah 8d 2c,4c,6h6d,0.762,44.76,1.70229,63.3814,0.22,1.40,0.22,1.37,99.57,1.70
Ah 8d 2c,4c,6h5h,0.463,23.74,2.59302,182.076,72.25,2.59,25.39,2.59,2.37,2.55
Ah 8d 2c,4c,7h7c,0.537,46.16,1.79173,64.6958,0.24,1.43,0.24,1.58,99.51,1.79
Ah 8d 2c,4c,7h7d,0.628,45.83,1.75208,63.7206,0.17,1.23,0.17,1.42,99.66,1.75
Ah 8d 2c,4c,7h6h,0.511,15.61,1.54973,165.505,45.80,1.55,44.56,1.55,9.64,1.55
Ah 8d 2c,4c,8h8c,0.348,96.75,11.9655,206.132,98.79,11.97,0.19,11.31,1.02,11.94
Ah 8d 2c,4c,8h7h,0.655,51.70,2.28032,73.5073,0.14,1.60,0.17,2.04,99.69,2.28
Ah 8d 2c,4c,9h9c,0.618,58.83,2.97285,84.2185,0.12,1.96,0.79,2.95,99.09,2.97
Ah 8d 2c,4c,9h9d,0.708,58.61,2.9513,83.9195,0.11,1.82,0.13,2.88,99.76,2.95
Ah 8d 2c,4c,9h8h,0.889,53.55,2.41275,75.096,0.13,1.66,0.16,2.20,99.72,2.41
Ah 8d 2c,4c,ThTc,0.842,60.93,3.18043,86.9979,0.10,1.97,0.10,3.09,99.79,3.18
Ah 8d 2c,4c,ThTd,0.863,60.64,3.13473,86.1624,0.09,1.81,0.09,3.00,99.81,3.14
Ah 8d 2c,4c,Th8h,0.718,54.61,2.49535,76.1625,0.12,1.73,0.16,2.30,99.72,2.50
Ah 8d 2c,4c,Th9h,0.375,9.63,0.45703,79.1371,3.99,0.46,8.43,0.44,87.58,0.46
Ah 8d 2c,4c,JhTc,0.683,12.95,0.38185,49.1515,25.57,0.38,36.84,0.38,37.59,0.38
Ah 8d 2c,4c,JhTd,0.709,12.82,0.32243,41.9216,4.69,0.31,58.12,0.32,37.19,0.32
Ah 8d 2c,4c,Jh8h,0.747,55.99,2.64507,78.7428,0.12,1.82,0.15,2.45,99.73,2.65
