Flop,Turn,Hand,Weight IP,IP Equity,IP EV,IP EQR,BET 14%,BET 14 EV,BET 7%,BET 7 EV,CHECK%,CHECK EV
Qd Jh 2h,3d,As2s,0.525,31.58,2.78627,73.5306,1.20,2.64,0.31,2.46,98.49,2.79
Qd Jh 2h,3d,As3s,0.608,34.91,3.09415,73.8562,5.26,3.17,0.87,2.89,93.87,3.09
Qd Jh 2h,3d,As4s,0.593,22.82,2.48882,90.891,77.75,2.48,2.27,2.18,19.98,2.57
Qd Jh 2h,3d,As5s,0.527,23.13,2.51711,90.679,95.49,2.52,0.88,2.23,3.63,2.57
Qd Jh 2h,3d,As6s,0.061,15.96,0.68192,35.6082,2.69,0.46,0.86,0.38,96.45,0.69
Qd Jh 2h,3d,As7s,0.022,16.58,0.7737,38.8919,1.92,0.54,0.63,0.52,97.44,0.78
Qd Jh 2h,3d,As8s,0.018,17.71,1.17916,55.4925,4.54,0.81,1.01,0.71,94.45,1.20
Qd Jh 2h,3d,As9s,0.022,20.40,1.48421,60.6379,5.45,1.06,1.05,0.89,93.50,1.52
Qd Jh 2h,3d,AsTs,0.267,30.85,3.37365,91.142,4.04,2.89,0.43,2.81,95.53,3.40
Qd Jh 2h,3d,AsJs,0.316,69.82,9.00244,107.451,0.22,7.81,0.42,8.76,99.36,9.01
Qd Jh 2h,3d,AsQs,0.988,85.73,16.2924,158.367,99.17,16.29,0.77,16.73,0.06,14.62
Qd Jh 2h,3d,AsKs,0.525,36.45,4.29162,98.1106,98.96,4.30,0.42,4.02,0.62,3.93
Qd Jh 2h,4d,6c5c,0.330,13.43,2.12054,131.581,1.13,1.71,0.53,1.51,98.34,2.13
Qd Jh 2h,4d,7c5c,0.031,4.97,0.27948,46.8903,0.85,-0.31,0.34,-0.23,98.81,0.29
Qd Jh 2h,4d,7c6c,0.071,4.96,0.18922,31.8213,0.55,-0.51,0.23,-0.45,99.23,0.19
Qd Jh 2h,4d,8c6c,0.049,5.11,0.40772,66.4673,0.42,-0.51,0.17,-0.52,99.41,0.41
Qd Jh 2h,4d,8c7c,0.089,5.37,0.36825,57.105,0.38,-0.50,0.16,-0.51,99.46,0.37
Qd Jh 2h,4d,9c6c,0.443,4.65,0.433,77.5847,0.33,-0.67,0.14,-0.42,99.54,0.44
