Flop,Hand,Weight IP,IP Equity,IP EV,IP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
Jh 8d 2h,QdTs,1.000,34.50,3.18218,153.713,69.80,3.22,30.20,3.10
Jh 8d 2h,QdJs,1.000,76.05,6.03116,132.182,37.72,6.11,62.28,5.99
Jh 8d 2h,Kd7c,1.000,23.08,1.38701,100.142,25.28,1.47,74.72,1.36
Jh 8d 2h,Kd8c,1.000,63.31,3.65908,96.3333,42.89,3.61,57.11,3.70
Jh 8d 2h,Kd9c,1.000,26.72,1.86419,116.298,79.77,1.92,20.23,1.66
Jh 8d 2h,KdTc,1.000,29.45,2.04533,115.762,83.49,2.07,16.51,1.92
Jh 8d 2h,KdJc,1.000,77.78,6.68073,143.147,75.91,6.68,24.09,6.67
Jh 8d 2h,KdQc,1.000,32.93,2.19112,110.882,94.55,2.19,5.45,2.22
Jh 8d 2h,KdKc,1.000,79.54,8.37356,175.46,99.80,8.37,0.20,8.11
Jh 8d 2h,Kd2d,1.000,53.23,3.48295,109.058,98.93,3.49,1.07,3.28
Jh 8d 2h,Kd3d,1.000,24.52,1.8417,125.192,45.96,1.87,54.04,1.82
Jh 8d 2h,Kd4d,1.000,24.58,1.84687,125.219,50.88,1.87,49.12,1.82
Jh 8d 2h,Kd5d,1.000,24.73,1.84875,124.599,58.21,1.88,41.79,1.81
Jh 8d 2h,Kd6d,1.000,25.22,1.82278,120.474,56.80,1.86,43.20,1.77
Jh 8d 2h,Kd7d,1.000,26.83,1.96194,121.882,93.20,1.97,6.80,1.83
Jh 8d 2h,Kd9d,1.000,30.26,2.35041,129.436,96.19,2.36,3.81,2.15
Jh 8d 2h,KdTd,1.000,32.80,2.48108,126.085,87.13,2.49,12.87,2.42
Jh 8d 2h,KdJd,1.000,78.59,6.9777,147.972,98.85,6.98,1.15,6.99
Jh 8d 2h,KdQd,1.000,36.20,2.67191,123.03,97.98,2.67,2.02,2.74
Jh 8d 2h,Kd7h,1.000,26.03,1.72154,110.214,48.88,1.84,51.12,1.61
Jh 8d 2h,Kd8h,1.000,65.52,3.96143,100.766,69.04,3.91,30.96,4.07
Jh 8d 2h,Kd9h,1.000,29.77,2.07669,116.265,96.76,2.08,3.24,1.96
Jh 8d 2h,KdTh,1.000,32.66,2.34923,119.866,95.34,2.35,4.66,2.30
Jh 8d 2h,KdQh,1.000,36.29,2.57448,118.235,93.73,2.57,6.27,2.64
Jh 8d 2h,Kd7s,1.000,23.08,1.38701,100.142,25.28,1.47,74.72,1.36
Jh 8d 2h,Kd8s,1.000,63.31,3.65907,96.3332,42.88,3.61,57.12,3.70
Jh 8d 2h,Kd9s,1.000,26.72,1.86421,116.299,79.77,1.92,20.23,1.66
Jh 8d 2h,KdTs,1.000,29.45,2.04524,115.758,83.49,2.07,16.51,1.92
Jh 8d 2h,KdJs,1.000,77.78,6.68088,143.15,75.93,6.68,24.07,6.67
Jh 8d 2h,KdQs,1.000,32.93,2.19113,110.882,94.55,2.19,5.45,2.22
Jh 8d 2h,Ad2c,1.000,52.67,2.64933,83.8343,48.68,2.73,51.32,2.57
Jh 8d 2h,Ad3c,1.000,34.58,1.41042,67.9742,78.95,1.44,21.05,1.29
Jh 8d 2h,Ad4c,1.000,34.64,1.4129,67.9758,76.62,1.45,23.38,1.30
Jh 8d 2h,Ad5c,1.000,35.44,1.3642,64.1614,51.87,1.42,48.13,1.30
Jh 8d 2h,Ad6c,1.000,36.04,1.17694,54.427,4.00,1.19,96.00,1.18
