Flop,Hand,Weight IP,IP Equity,IP EV,IP EQR,BET 2%,BET 2 EV,CHECK%,CHECK EV
Ah 8d 2c,JdTh,1.000,14.55,1.27442,145.956,62.59,1.68,37.41,0.59
Ah 8d 2c,JdTs,1.000,14.41,0.69496,80.3662,16.88,1.49,83.12,0.53
Ah 8d 2c,QdTc,1.000,14.66,0.41702,47.4234,4.28,1.33,95.72,0.38
Ah 8d 2c,QdJc,1.000,17.25,0.56712,54.7879,10.01,1.53,89.99,0.46
Ah 8d 2c,QdQc,1.000,53.26,3.05335,95.5513,46.43,3.25,53.57,2.88
Ah 8d 2c,Qd9d,1.000,16.14,0.79359,81.9577,10.50,1.57,89.50,0.70
Ah 8d 2c,QdTd,1.000,18.65,1.58835,141.968,79.65,1.77,20.35,0.87
Ah 8d 2c,QdJd,1.000,21.15,1.80379,142.157,88.39,1.92,11.61,0.96
Ah 8d 2c,QdTh,1.000,14.72,0.52391,59.3319,13.95,1.40,86.05,0.38
Ah 8d 2c,QdJh,1.000,17.32,0.82639,79.5232,30.71,1.63,69.29,0.47
Ah 8d 2c,QdTs,1.000,14.37,0.38639,44.8184,3.15,1.15,96.85,0.36
Ah 8d 2c,QdJs,1.000,17.00,0.4943,48.4586,6.11,1.36,93.89,0.44
Ah 8d 2c,KdTc,1.000,17.52,0.32896,31.2892,2.18,0.64,97.82,0.32
Ah 8d 2c,KdJc,1.000,20.14,0.40444,33.469,3.47,0.89,96.53,0.39
Ah 8d 2c,KdQc,1.000,25.80,0.58538,37.8224,2.38,0.71,97.62,0.58
Ah 8d 2c,KdKc,1.000,57.10,3.3528,97.8634,40.68,3.45,59.32,3.29
Ah 8d 2c,Kd9d,1.000,18.92,0.76728,67.5812,9.09,1.05,90.91,0.74
Ah 8d 2c,KdTd,1.000,21.43,1.04821,81.5317,57.55,1.23,42.45,0.81
Ah 8d 2c,KdJd,1.000,23.93,1.29645,90.2773,75.92,1.43,24.08,0.87
Ah 8d 2c,KdQd,1.000,29.00,1.03677,59.5852,20.35,1.06,79.65,1.03
Ah 8d 2c,KdTh,1.000,17.63,0.34155,32.2972,3.91,0.74,96.09,0.33
