Flop,Hand,Weight IP,IP Equity,IP EV,IP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
8h 4d 2h,AcTh,1.000,37.86,0.04086,1.79876,78.78,-0.28,21.22,1.24
8h 4d 2h,AcJh,1.000,45.61,1.40699,51.417,69.02,1.23,30.98,1.81
8h 4d 2h,AcQh,1.000,53.68,2.38025,73.905,66.24,2.18,33.76,2.77
8h 4d 2h,AcKh,1.000,60.49,3.61516,99.6079,88.53,3.58,11.47,3.85
8h 4d 2h,Ac9s,1.000,31.03,-0.34786,-18.6815,54.26,-1.25,45.74,0.72
8h 4d 2h,AcTs,1.000,34.33,0.77173,37.4656,2.22,-0.89,97.78,0.81
8h 4d 2h,AcJs,1.000,42.08,0.96324,38.1517,20.82,-0.24,79.18,1.28
8h 4d 2h,AcQs,1.000,50.01,1.76726,58.8918,44.88,1.32,55.12,2.13
8h 4d 2h,AcKs,1.000,56.77,2.88625,84.7317,69.88,2.78,30.12,3.13
8h 4d 2h,2d2c,1.000,91.27,19.2524,351.573,99.48,19.28,0.52,13.01
8h 4d 2h,3d3c,1.000,53.74,1.75794,54.5238,80.62,1.43,19.38,3.11
8h 4d 2h,5d5c,1.000,54.75,2.70978,82.4964,75.87,2.51,24.13,3.33
8h 4d 2h,6d6c,1.000,56.12,3.2894,97.6931,39.57,3.13,60.43,3.39
8h 4d 2h,6d5d,1.000,44.56,6.11344,228.634,97.41,6.13,2.59,5.51
8h 4d 2h,7d7c,1.000,58.60,3.64423,103.649,31.44,3.46,68.56,3.73
8h 4d 2h,7d6d,1.000,34.37,3.0355,147.186,89.89,2.98,10.11,3.55
8h 4d 2h,8d8c,1.000,94.08,19.1776,339.731,99.78,19.19,0.22,15.36
8h 4d 2h,8d7d,1.000,65.13,7.78172,199.132,97.84,7.83,2.16,5.63
8h 4d 2h,9d9c,1.000,62.04,4.70693,126.451,60.47,4.88,39.53,4.45
8h 4d 2h,9d8d,1.000,66.01,8.26292,208.62,97.69,8.32,2.31,5.74
8h 4d 2h,TdTc,1.000,65.96,5.63879,142.475,89.69,5.67,10.31,5.39
8h 4d 2h,Td8d,1.000,66.98,7.5107,186.895,77.77,7.99,22.23,5.82
8h 4d 2h,Td9d,1.000,23.68,0.68568,48.2651,85.44,0.50,14.56,1.80
8h 4d 2h,JdTc,1.000,18.72,-0.7259,-64.6408,83.90,-1.05,16.10,0.95
8h 4d 2h,JdJc,1.000,72.38,7.82634,180.21,84.84,7.99,15.16,6.93
8h 4d 2h,Jd8d,1.000,67.06,7.47395,185.748,88.52,7.68,11.48,5.85
8h 4d 2h,Jd9d,1.000,23.03,-0.02221,-1.60751,90.08,-0.22,9.92,1.75
8h 4d 2h,JdTd,1.000,22.86,-0.20788,-15.1539,98.00,-0.25,2.00,1.62
8h 4d 2h,JdTh,1.000,21.99,-0.55565,-42.1102,98.39,-0.59,1.61,1.56
8h 4d 2h,JdTs,1.000,18.72,-0.72597,-64.6472,83.90,-1.05,16.10,0.95
8h 4d 2h,QdTc,1.000,18.89,-0.46299,-40.848,68.61,-1.05,31.39,0.82
8h 4d 2h,QdJc,1.000,21.25,-0.5486,-43.0279,85.14,-0.81,14.86,0.98
8h 4d 2h,QdQc,1.000,79.56,11.4118,239.063,95.67,11.51,4.33,9.35
8h 4d 2h,Qd8d,1.000,67.54,7.46939,184.316,84.44,7.76,15.56,5.92
8h 4d 2h,Qd9d,1.000,23.22,-0.08592,-6.16679,90.17,-0.27,9.83,1.62
8h 4d 2h,QdTd,1.000,23.08,-0.46191,-33.3552,98.54,-0.49,1.46,1.49
8h 4d 2h,QdJd,1.000,25.33,1.21256,79.7896,97.60,1.20,2.40,1.69
8h 4d 2h,QdTh,1.000,22.38,-0.6727,-50.0959,98.13,-0.71,1.87,1.41
8h 4d 2h,QdJh,1.000,24.90,-0.17525,-11.732,94.19,-0.29,5.81,1.68
